onset	duration	trial_type	stim_category	response	response_key	response_time	accuracy
0.0	30.0	rest_eyesopen	n/a	n/a	n/a	n/a	n/a
30.0	30.0	rest_eyesclosed	n/a	n/a	n/a	n/a	n/a
63.007	n/a	categorize_trial	v	m	M	1.312	0
66.004	n/a	categorize_trial	m	m	M	1.103	1
69.01	n/a	categorize_trial	m	m	M	0.602	1
72.017	n/a	categorize_trial	v	v	X	1.724	1
75.015	n/a	categorize_trial	m	m	M	0.894	1
78.023	n/a	categorize_trial	v	v	X	1.166	1
81.028	n/a	categorize_trial	m	m	M	0.9	1
84.026	n/a	categorize_trial	m	m	M	0.7	1
87.034	n/a	categorize_trial	m	m	M	0.49	1
90.038	n/a	categorize_trial	m	m	M	0.531	1
93.041	n/a	categorize_trial	v	v	X	0.666	1
96.043	n/a	categorize_trial	m	m	M	0.601	1
99.049	n/a	categorize_trial	v	m	M	0.777	0
102.053	n/a	categorize_trial	v	v	X	0.735	1
105.053	n/a	categorize_trial	m	m	M	1.485	1
108.06	n/a	categorize_trial	v	v	X	2.416	1
111.065	n/a	categorize_trial	v	m	M	0.793	0
114.063	n/a	categorize_trial	m	m	M	1.286	1
117.07	n/a	categorize_trial	m	m	M	0.737	1
120.076	n/a	categorize_trial	v	v	X	1.549	1
123.075	n/a	categorize_trial	v	v	X	0.749	1
126.078	n/a	categorize_trial	v	v	X	1.234	1
129.085	n/a	categorize_trial	v	v	X	0.582	1
135.098	n/a	categorize_trial	m	v	X	0.19	0
138.096	n/a	categorize_trial	v	v	X	0.681	1
141.103	n/a	categorize_trial	m	v	X	1.412	0
144.108	n/a	categorize_trial	m	m	M	0.571	1
147.106	n/a	categorize_trial	v	v	X	0.755	1
150.112	n/a	categorize_trial	m	m	M	0.875	1
153.118	n/a	categorize_trial	v	v	X	0.658	1
156.118	n/a	categorize_trial	v	v	X	0.707	1
159.123	n/a	categorize_trial	v	v	X	1.0	1
162.128	n/a	categorize_trial	m	m	M	0.578	1
165.136	n/a	categorize_trial	m	m	M	0.588	1
168.141	n/a	categorize_trial	m	m	M	0.625	1
171.146	n/a	categorize_trial	m	m	M	0.489	1
174.145	n/a	categorize_trial	v	v	X	0.551	1
177.152	n/a	categorize_trial	m	m	M	0.589	1
180.157	n/a	categorize_trial	m	m	M	0.509	1
183.156	n/a	categorize_trial	v	m	M	0.519	0
186.162	n/a	categorize_trial	v	v	X	1.606	1
189.167	n/a	categorize_trial	v	m	M	0.591	0
192.169	n/a	categorize_trial	m	m	M	1.113	1
195.171	n/a	categorize_trial	v	v	X	0.586	1
198.176	n/a	categorize_trial	m	m	M	0.567	1
201.178	n/a	categorize_trial	m	m	M	0.672	1
204.19	n/a	categorize_trial	m	m	M	0.599	1
207.188	n/a	categorize_trial	v	v	X	0.669	1
210.195	n/a	categorize_trial	m	m	M	0.551	1
213.2	n/a	categorize_trial	v	v	X	0.529	1
216.206	n/a	categorize_trial	m	m	M	0.694	1
219.204	n/a	categorize_trial	m	m	M	0.508	1
222.21	n/a	categorize_trial	v	v	X	0.54	1
225.217	n/a	categorize_trial	v	v	X	0.57	1
228.216	n/a	categorize_trial	v	v	X	0.691	1
231.221	n/a	categorize_trial	m	m	M	0.579	1
234.229	n/a	categorize_trial	m	m	M	0.712	1
237.233	n/a	categorize_trial	m	m	M	0.698	1
240.231	n/a	categorize_trial	v	m	M	0.709	0
243.238	n/a	categorize_trial	m	m	M	0.722	1
246.242	n/a	categorize_trial	m	m	M	0.803	1
249.247	n/a	categorize_trial	m	m	M	0.651	1
252.248	n/a	categorize_trial	v	v	X	0.965	1
255.253	n/a	categorize_trial	v	v	X	0.699	1
258.258	n/a	categorize_trial	v	v	X	0.593	1
261.258	n/a	categorize_trial	v	v	X	0.807	1
264.265	n/a	categorize_trial	m	m	M	0.869	1
267.27	n/a	categorize_trial	m	m	M	0.717	1
270.27	n/a	categorize_trial	v	v	X	0.652	1
273.274	n/a	categorize_trial	m	m	M	0.641	1
276.28	n/a	categorize_trial	v	v	X	0.728	1
279.279	n/a	categorize_trial	v	v	X	1.648	1
