onset	duration	trial_type	stim_category	response	response_key	response_time	accuracy
0.0	30.0	rest_eyesopen	n/a	n/a	n/a	n/a	n/a
30.0	30.0	rest_eyesclosed	n/a	n/a	n/a	n/a	n/a
60.0	n/a	categorize_trial	v	v	X	1.83	1
62.503	n/a	categorize_trial	m	v	X	0.776	0
65.006	n/a	categorize_trial	m	m	M	0.883	1
67.509	n/a	categorize_trial	v	v	X	0.917	1
70.016	n/a	categorize_trial	m	m	M	0.516	1
72.518	n/a	categorize_trial	m	m	M	0.581	1
75.021	n/a	categorize_trial	v	v	X	0.792	1
77.527	n/a	categorize_trial	m	m	M	0.663	1
80.03	n/a	categorize_trial	v	v	X	0.976	1
82.535	n/a	categorize_trial	m	m	M	0.508	1
85.04	n/a	categorize_trial	v	v	X	0.489	1
87.539	n/a	categorize_trial	m	m	M	0.539	1
90.044	n/a	categorize_trial	v	v	X	0.91	1
92.546	n/a	categorize_trial	v	v	X	0.692	1
95.049	n/a	categorize_trial	m	m	M	0.63	1
97.551	n/a	categorize_trial	v	v	X	0.404	1
100.055	n/a	categorize_trial	m	m	M	0.489	1
102.56	n/a	categorize_trial	v	v	X	0.979	1
105.059	n/a	categorize_trial	v	v	X	0.637	1
107.565	n/a	categorize_trial	m	m	M	0.591	1
110.068	n/a	categorize_trial	v	v	X	0.677	1
112.574	n/a	categorize_trial	m	m	M	0.606	1
115.078	n/a	categorize_trial	v	v	X	0.495	1
117.58	n/a	categorize_trial	v	v	X	0.755	1
120.085	n/a	categorize_trial	v	v	X	0.89	1
122.589	n/a	categorize_trial	m	m	M	0.489	1
125.096	n/a	categorize_trial	v	v	X	0.694	1
127.597	n/a	categorize_trial	v	v	X	0.512	1
130.101	n/a	categorize_trial	m	m	M	0.465	1
132.603	n/a	categorize_trial	m	m	M	0.364	1
135.106	n/a	categorize_trial	m	m	M	0.446	1
137.608	n/a	categorize_trial	v	v	X	0.424	1
140.111	n/a	categorize_trial	m	m	M	0.691	1
142.617	n/a	categorize_trial	m	m	M	0.442	1
145.12	n/a	categorize_trial	m	v	X	0.299	0
147.623	n/a	categorize_trial	m	m	M	0.491	1
150.128	n/a	categorize_trial	v	v	X	0.537	1
152.631	n/a	categorize_trial	m	m	M	0.517	1
155.137	n/a	categorize_trial	v	m	M	1.306	0
157.637	n/a	categorize_trial	m	m	M	0.797	1
160.14	n/a	categorize_trial	v	v	X	0.578	1
162.645	n/a	categorize_trial	v	v	X	0.546	1
165.148	n/a	categorize_trial	m	m	M	0.83	1
167.65	n/a	categorize_trial	m	m	M	0.461	1
170.152	n/a	categorize_trial	m	m	M	0.444	1
172.653	n/a	categorize_trial	m	v	X	0.608	0
175.158	n/a	categorize_trial	m	m	M	0.472	1
177.662	n/a	categorize_trial	v	v	X	0.62	1
180.163	n/a	categorize_trial	m	m	M	0.636	1
182.67	n/a	categorize_trial	m	m	M	0.535	1
185.172	n/a	categorize_trial	v	v	X	0.511	1
187.675	n/a	categorize_trial	v	v	X	0.593	1
190.182	n/a	categorize_trial	m	m	M	0.592	1
192.684	n/a	categorize_trial	v	v	X	0.469	1
195.187	n/a	categorize_trial	v	v	X	0.444	1
197.689	n/a	categorize_trial	v	v	X	0.532	1
200.192	n/a	categorize_trial	m	m	M	0.477	1
202.698	n/a	categorize_trial	v	v	X	0.432	1
205.197	n/a	categorize_trial	v	v	X	0.444	1
207.7	n/a	categorize_trial	m	m	M	0.357	1
210.205	n/a	categorize_trial	v	v	X	0.525	1
212.709	n/a	categorize_trial	m	m	M	0.453	1
215.211	n/a	categorize_trial	v	v	X	0.582	1
217.713	n/a	categorize_trial	m	m	M	0.617	1
220.218	n/a	categorize_trial	m	m	M	0.541	1
222.722	n/a	categorize_trial	m	m	M	0.518	1
225.226	n/a	categorize_trial	m	m	M	0.63	1
227.729	n/a	categorize_trial	m	m	M	0.923	1
230.234	n/a	categorize_trial	v	v	X	0.525	1
232.737	n/a	categorize_trial	v	v	X	0.804	1
235.244	n/a	categorize_trial	v	v	X	0.597	1
237.746	n/a	categorize_trial	v	v	X	0.421	1
240.249	n/a	categorize_trial	m	m	M	0.593	1
242.751	n/a	categorize_trial	v	v	X	0.533	1
