onset	duration	trial_type	stim_category	response	response_key	response_time	accuracy
0.0	30.0	rest_eyesopen	n/a	n/a	n/a	n/a	n/a
30.0	30.0	rest_eyesclosed	n/a	n/a	n/a	n/a	n/a
60.0	n/a	categorize_trial	m	v	X	1.599	0
63.013	n/a	categorize_trial	v	v	X	1.917	1
69.022	n/a	categorize_trial	m	m	M	1.046	1
72.025	n/a	categorize_trial	m	m	M	0.869	1
75.027	n/a	categorize_trial	m	m	M	0.911	1
78.032	n/a	categorize_trial	m	m	M	1.007	1
81.038	n/a	categorize_trial	m	m	M	0.617	1
84.043	n/a	categorize_trial	v	v	X	1.101	1
87.051	n/a	categorize_trial	v	v	X	1.803	1
90.056	n/a	categorize_trial	v	v	X	2.455	1
93.059	n/a	categorize_trial	v	v	X	1.717	1
96.061	n/a	categorize_trial	m	v	X	2.358	0
99.067	n/a	categorize_trial	v	v	X	1.315	1
102.069	n/a	categorize_trial	m	m	M	0.963	1
105.071	n/a	categorize_trial	v	v	X	1.461	1
108.076	n/a	categorize_trial	m	v	X	1.545	0
117.084	n/a	categorize_trial	m	m	M	1.899	1
120.089	n/a	categorize_trial	m	m	M	0.631	1
123.096	n/a	categorize_trial	v	v	X	0.872	1
129.103	n/a	categorize_trial	m	m	M	0.67	1
132.108	n/a	categorize_trial	m	m	M	0.884	1
135.109	n/a	categorize_trial	m	m	M	0.596	1
138.114	n/a	categorize_trial	v	v	X	2.218	1
144.118	n/a	categorize_trial	v	v	X	2.112	1
147.122	n/a	categorize_trial	m	m	M	0.641	1
150.126	n/a	categorize_trial	v	v	X	1.472	1
153.129	n/a	categorize_trial	m	m	M	0.73	1
156.133	n/a	categorize_trial	m	v	X	1.134	0
159.138	n/a	categorize_trial	v	m	M	1.756	0
162.14	n/a	categorize_trial	v	v	X	1.352	1
165.147	n/a	categorize_trial	v	m	M	0.94	0
168.149	n/a	categorize_trial	v	v	X	1.079	1
171.154	n/a	categorize_trial	v	v	X	0.95	1
174.156	n/a	categorize_trial	m	m	M	2.046	1
177.158	n/a	categorize_trial	m	m	M	1.267	1
180.164	n/a	categorize_trial	m	m	M	1.012	1
183.172	n/a	categorize_trial	v	v	X	1.089	1
186.173	n/a	categorize_trial	m	m	M	0.844	1
189.176	n/a	categorize_trial	v	v	X	0.852	1
192.182	n/a	categorize_trial	m	m	M	1.904	1
195.187	n/a	categorize_trial	v	v	X	2.302	1
198.19	n/a	categorize_trial	m	m	M	1.124	1
201.196	n/a	categorize_trial	v	v	X	1.001	1
204.198	n/a	categorize_trial	m	m	M	0.736	1
207.203	n/a	categorize_trial	m	m	M	0.663	1
210.206	n/a	categorize_trial	m	v	X	1.416	0
213.211	n/a	categorize_trial	v	v	X	1.016	1
216.212	n/a	categorize_trial	m	m	M	0.816	1
219.217	n/a	categorize_trial	v	v	X	2.013	1
222.219	n/a	categorize_trial	m	m	M	2.081	1
225.225	n/a	categorize_trial	v	v	X	1.582	1
228.227	n/a	categorize_trial	v	v	X	1.297	1
231.233	n/a	categorize_trial	v	v	X	0.765	1
234.239	n/a	categorize_trial	v	v	X	0.982	1
237.245	n/a	categorize_trial	m	m	M	0.766	1
240.251	n/a	categorize_trial	v	m	M	1.183	0
243.253	n/a	categorize_trial	v	v	X	0.885	1
246.26	n/a	categorize_trial	m	m	M	0.835	1
249.262	n/a	categorize_trial	m	m	M	0.589	1
252.265	n/a	categorize_trial	m	m	M	0.874	1
255.27	n/a	categorize_trial	v	v	X	0.867	1
258.272	n/a	categorize_trial	m	m	M	0.623	1
261.275	n/a	categorize_trial	m	m	M	0.674	1
264.281	n/a	categorize_trial	v	v	X	1.017	1
267.286	n/a	categorize_trial	v	v	X	0.89	1
270.293	n/a	categorize_trial	m	v	X	1.102	0
273.295	n/a	categorize_trial	v	v	X	0.912	1
276.298	n/a	categorize_trial	v	v	X	0.805	1
279.305	n/a	categorize_trial	m	m	M	1.126	1
