onset	duration	trial_type	stim_category	response	response_key	response_time	accuracy
0.0	30.0	rest_eyesopen	n/a	n/a	n/a	n/a	n/a
30.0	30.0	rest_eyesclosed	n/a	n/a	n/a	n/a	n/a
66.052	n/a	categorize_trial	m	v	X	1.55	0
69.081	n/a	categorize_trial	v	m	M	1.9	0
72.099	n/a	categorize_trial	m	v	X	1.503	0
75.117	n/a	categorize_trial	m	m	M	0.907	1
78.139	n/a	categorize_trial	m	m	M	1.625	1
81.161	n/a	categorize_trial	m	m	M	1.32	1
84.183	n/a	categorize_trial	m	m	M	0.637	1
87.201	n/a	categorize_trial	m	m	M	1.265	1
90.219	n/a	categorize_trial	v	v	X	1.334	1
93.241	n/a	categorize_trial	v	v	X	1.409	1
96.262	n/a	categorize_trial	v	v	X	1.062	1
99.28	n/a	categorize_trial	v	v	X	1.217	1
102.306	n/a	categorize_trial	m	m	M	0.867	1
105.32	n/a	categorize_trial	v	v	X	1.262	1
108.334	n/a	categorize_trial	m	m	M	0.822	1
111.344	n/a	categorize_trial	m	m	M	1.066	1
114.374	n/a	categorize_trial	m	m	M	0.605	1
117.4	n/a	categorize_trial	m	m	M	0.918	1
120.422	n/a	categorize_trial	v	v	X	0.798	1
123.444	n/a	categorize_trial	v	v	X	0.643	1
126.465	n/a	categorize_trial	v	v	X	0.764	1
129.483	n/a	categorize_trial	v	v	X	1.383	1
132.501	n/a	categorize_trial	v	v	X	0.946	1
135.515	n/a	categorize_trial	v	v	X	1.318	1
138.537	n/a	categorize_trial	m	m	M	1.466	1
141.567	n/a	categorize_trial	m	m	M	0.886	1
144.585	n/a	categorize_trial	v	v	X	1.133	1
147.607	n/a	categorize_trial	v	v	X	1.583	1
150.621	n/a	categorize_trial	m	m	M	0.705	1
153.635	n/a	categorize_trial	v	v	X	0.847	1
156.653	n/a	categorize_trial	m	v	X	1.232	0
159.675	n/a	categorize_trial	m	m	M	0.719	1
162.697	n/a	categorize_trial	v	v	X	1.019	1
165.715	n/a	categorize_trial	v	v	X	0.738	1
168.732	n/a	categorize_trial	m	m	M	0.608	1
171.754	n/a	categorize_trial	m	m	M	0.824	1
174.776	n/a	categorize_trial	v	v	X	1.27	1
177.786	n/a	categorize_trial	v	v	X	1.472	1
180.804	n/a	categorize_trial	v	v	X	0.924	1
183.822	n/a	categorize_trial	m	m	M	0.83	1
186.84	n/a	categorize_trial	v	v	X	0.808	1
189.854	n/a	categorize_trial	v	v	X	1.495	1
192.868	n/a	categorize_trial	m	m	M	0.784	1
195.882	n/a	categorize_trial	m	m	M	0.947	1
198.904	n/a	categorize_trial	m	m	M	0.728	1
201.926	n/a	categorize_trial	m	m	M	0.727	1
204.948	n/a	categorize_trial	m	m	M	0.552	1
207.978	n/a	categorize_trial	v	m	M	0.59	0
211.003	n/a	categorize_trial	v	v	X	0.638	1
214.018	n/a	categorize_trial	m	v	X	1.156	0
217.047	n/a	categorize_trial	v	v	X	1.137	1
220.069	n/a	categorize_trial	m	m	M	1.135	1
223.091	n/a	categorize_trial	m	m	M	0.857	1
226.105	n/a	categorize_trial	v	v	X	0.763	1
229.131	n/a	categorize_trial	m	v	X	0.829	0
232.153	n/a	categorize_trial	v	v	X	0.921	1
235.182	n/a	categorize_trial	m	m	M	1.151	1
238.204	n/a	categorize_trial	v	v	X	0.759	1
241.218	n/a	categorize_trial	v	v	X	0.882	1
244.236	n/a	categorize_trial	m	m	M	0.687	1
247.258	n/a	categorize_trial	v	v	X	0.872	1
250.284	n/a	categorize_trial	m	m	M	0.666	1
253.31	n/a	categorize_trial	v	v	X	0.773	1
256.335	n/a	categorize_trial	m	m	M	0.717	1
259.345	n/a	categorize_trial	v	v	X	0.694	1
262.371	n/a	categorize_trial	m	m	M	0.612	1
265.397	n/a	categorize_trial	v	v	X	0.829	1
268.427	n/a	categorize_trial	m	m	M	0.76	1
271.445	n/a	categorize_trial	m	m	M	0.856	1
274.459	n/a	categorize_trial	m	m	M	0.636	1
277.473	n/a	categorize_trial	v	v	X	1.157	1
280.506	n/a	categorize_trial	v	m	M	1.639	0
