onset	duration	trial_type	stim_category	response	response_key	response_time	accuracy
0.0	30.0	rest_eyesopen	n/a	n/a	n/a	n/a	n/a
30.0	30.0	rest_eyesclosed	n/a	n/a	n/a	n/a	n/a
63.03	n/a	categorize_trial	v	v	X	1.052	1
66.051	n/a	categorize_trial	v	v	X	0.78	1
69.077	n/a	categorize_trial	m	v	X	1.352	0
72.095	n/a	categorize_trial	v	v	X	1.092	1
75.121	n/a	categorize_trial	m	m	M	0.702	1
78.142	n/a	categorize_trial	m	m	M	1.277	1
81.172	n/a	categorize_trial	m	m	M	1.166	1
84.194	n/a	categorize_trial	m	m	M	0.618	1
87.219	n/a	categorize_trial	v	v	X	1.778	1
90.233	n/a	categorize_trial	m	v	X	1.348	0
93.259	n/a	categorize_trial	m	m	M	0.753	1
96.277	n/a	categorize_trial	m	m	M	0.672	1
99.299	n/a	categorize_trial	v	v	X	1.007	1
102.324	n/a	categorize_trial	v	v	X	0.705	1
105.354	n/a	categorize_trial	m	m	M	0.474	1
108.376	n/a	categorize_trial	v	v	X	1.227	1
111.397	n/a	categorize_trial	m	v	X	0.795	0
114.415	n/a	categorize_trial	m	m	M	0.881	1
117.492	n/a	categorize_trial	m	m	M	0.783	1
123.555	n/a	categorize_trial	v	v	X	1.332	1
126.577	n/a	categorize_trial	v	v	X	0.74	1
129.602	n/a	categorize_trial	v	v	X	1.349	1
132.632	n/a	categorize_trial	m	m	M	0.657	1
135.658	n/a	categorize_trial	v	v	X	0.762	1
138.683	n/a	categorize_trial	m	m	M	1.244	1
141.705	n/a	categorize_trial	m	m	M	1.023	1
144.739	n/a	categorize_trial	v	v	X	0.86	1
147.76	n/a	categorize_trial	v	v	X	1.416	1
150.786	n/a	categorize_trial	m	m	M	0.989	1
153.792	n/a	categorize_trial	v	v	X	0.798	1
156.818	n/a	categorize_trial	v	v	X	1.373	1
159.855	n/a	categorize_trial	v	v	X	0.666	1
162.873	n/a	categorize_trial	m	m	M	1.032	1
165.899	n/a	categorize_trial	v	v	X	1.063	1
168.924	n/a	categorize_trial	v	v	X	0.714	1
171.954	n/a	categorize_trial	m	m	M	0.67	1
174.976	n/a	categorize_trial	m	m	M	0.676	1
177.998	n/a	categorize_trial	v	v	X	0.594	1
181.027	n/a	categorize_trial	v	v	X	0.614	1
184.057	n/a	categorize_trial	m	m	M	0.695	1
187.094	n/a	categorize_trial	v	v	X	0.868	1
190.132	n/a	categorize_trial	v	v	X	0.727	1
193.161	n/a	categorize_trial	v	v	X	0.596	1
196.187	n/a	categorize_trial	m	m	M	0.642	1
199.22	n/a	categorize_trial	m	m	M	0.673	1
202.242	n/a	categorize_trial	v	v	X	0.75	1
205.264	n/a	categorize_trial	m	v	X	1.477	0
208.282	n/a	categorize_trial	m	m	M	0.934	1
211.303	n/a	categorize_trial	v	v	X	0.826	1
214.325	n/a	categorize_trial	v	v	X	0.952	1
217.363	n/a	categorize_trial	m	m	M	0.584	1
220.384	n/a	categorize_trial	v	v	X	0.72	1
223.414	n/a	categorize_trial	m	m	M	1.154	1
226.444	n/a	categorize_trial	v	v	X	0.669	1
229.473	n/a	categorize_trial	v	v	X	1.138	1
232.503	n/a	categorize_trial	m	m	M	0.841	1
235.528	n/a	categorize_trial	m	m	M	0.63	1
238.554	n/a	categorize_trial	v	v	X	1.311	1
241.58	n/a	categorize_trial	v	v	X	1.312	1
244.605	n/a	categorize_trial	m	m	M	1.267	1
247.635	n/a	categorize_trial	m	m	M	1.437	1
250.661	n/a	categorize_trial	m	v	X	0.874	0
253.671	n/a	categorize_trial	v	v	X	1.32	1
256.685	n/a	categorize_trial	m	m	M	0.626	1
259.707	n/a	categorize_trial	v	v	X	0.691	1
262.732	n/a	categorize_trial	v	v	X	0.71	1
265.754	n/a	categorize_trial	m	m	M	2.226	1
268.776	n/a	categorize_trial	v	v	X	0.748	1
271.798	n/a	categorize_trial	m	m	M	0.698	1
274.835	n/a	categorize_trial	m	m	M	0.73	1
277.861	n/a	categorize_trial	v	v	X	0.73	1
280.89	n/a	categorize_trial	m	m	M	0.554	1
