onset	duration	trial_type	stim_category	response	response_key	response_time	accuracy
0.0	30.0	rest_eyesopen	n/a	n/a	n/a	n/a	n/a
30.0	30.0	rest_eyesclosed	n/a	n/a	n/a	n/a	n/a
63.014	n/a	categorize_trial	m	m	M	1.903	1
66.024	n/a	categorize_trial	v	m	M	1.397	0
69.038	n/a	categorize_trial	m	m	M	0.823	1
72.064	n/a	categorize_trial	v	v	X	0.805	1
75.074	n/a	categorize_trial	v	v	X	1.515	1
78.088	n/a	categorize_trial	m	m	M	1.413	1
81.11	n/a	categorize_trial	v	v	X	1.423	1
84.128	n/a	categorize_trial	m	v	X	1.661	0
87.149	n/a	categorize_trial	v	v	X	2.16	1
90.163	n/a	categorize_trial	m	m	M	1.082	1
93.173	n/a	categorize_trial	m	m	M	2.431	1
96.184	n/a	categorize_trial	v	v	X	0.941	1
99.198	n/a	categorize_trial	m	m	M	0.735	1
102.204	n/a	categorize_trial	v	v	X	1.081	1
105.214	n/a	categorize_trial	v	v	X	2.015	1
108.216	n/a	categorize_trial	v	v	X	1.476	1
111.222	n/a	categorize_trial	v	v	X	1.687	1
114.236	n/a	categorize_trial	v	v	X	1.737	1
117.246	n/a	categorize_trial	m	m	M	0.839	1
120.253	n/a	categorize_trial	v	v	X	1.536	1
123.263	n/a	categorize_trial	m	v	X	1.414	0
126.277	n/a	categorize_trial	v	v	X	0.984	1
129.295	n/a	categorize_trial	m	m	M	1.062	1
132.316	n/a	categorize_trial	v	v	X	1.337	1
135.334	n/a	categorize_trial	m	m	M	1.263	1
141.378	n/a	categorize_trial	v	v	X	1.027	1
144.392	n/a	categorize_trial	v	v	X	0.661	1
147.41	n/a	categorize_trial	m	v	X	1.483	0
150.428	n/a	categorize_trial	m	v	X	0.985	0
153.446	n/a	categorize_trial	m	m	M	0.912	1
156.456	n/a	categorize_trial	v	m	M	1.229	0
159.47	n/a	categorize_trial	m	v	X	1.239	0
162.488	n/a	categorize_trial	m	m	M	1.181	1
165.494	n/a	categorize_trial	m	m	M	0.887	1
168.516	n/a	categorize_trial	m	m	M	0.737	1
171.541	n/a	categorize_trial	m	m	M	0.88	1
174.555	n/a	categorize_trial	m	m	M	0.762	1
177.581	n/a	categorize_trial	v	v	X	2.264	1
180.611	n/a	categorize_trial	v	v	X	0.794	1
183.628	n/a	categorize_trial	m	m	M	0.832	1
186.642	n/a	categorize_trial	v	m	M	1.226	0
189.645	n/a	categorize_trial	v	v	X	1.2	1
192.659	n/a	categorize_trial	m	m	M	1.258	1
195.665	n/a	categorize_trial	m	m	M	1.004	1
198.671	n/a	categorize_trial	v	v	X	0.854	1
201.697	n/a	categorize_trial	m	m	M	1.1	1
204.703	n/a	categorize_trial	v	v	X	1.254	1
207.709	n/a	categorize_trial	m	m	M	1.208	1
210.739	n/a	categorize_trial	m	m	M	0.818	1
213.761	n/a	categorize_trial	m	m	M	0.956	1
216.775	n/a	categorize_trial	m	v	X	1.99	0
222.799	n/a	categorize_trial	v	v	X	1.046	1
225.813	n/a	categorize_trial	v	m	M	1.431	0
228.831	n/a	categorize_trial	v	v	X	1.246	1
231.845	n/a	categorize_trial	v	v	X	0.808	1
234.878	n/a	categorize_trial	m	m	M	0.775	1
237.9	n/a	categorize_trial	m	m	M	1.193	1
240.922	n/a	categorize_trial	v	v	X	0.811	1
243.944	n/a	categorize_trial	m	m	M	0.725	1
246.969	n/a	categorize_trial	m	v	X	1.676	0
249.975	n/a	categorize_trial	v	v	X	1.046	1
253.005	n/a	categorize_trial	m	m	M	0.944	1
256.011	n/a	categorize_trial	m	m	M	0.77	1
259.033	n/a	categorize_trial	v	v	X	0.956	1
262.047	n/a	categorize_trial	m	m	M	1.254	1
265.065	n/a	categorize_trial	v	v	X	0.972	1
268.071	n/a	categorize_trial	v	v	X	0.79	1
271.085	n/a	categorize_trial	m	m	M	1.464	1
274.103	n/a	categorize_trial	v	v	X	1.446	1
277.121	n/a	categorize_trial	m	m	M	0.972	1
280.143	n/a	categorize_trial	v	v	X	0.75	1
