onset	duration	trial_type	stim_category	response	response_key	response_time	accuracy
0.0	30.0	rest_eyesopen	n/a	n/a	n/a	n/a	n/a
30.0	30.0	rest_eyesclosed	n/a	n/a	n/a	n/a	n/a
65.036	n/a	categorize_trial	m	m	M	0.769	1
67.566	n/a	categorize_trial	v	m	M	1.355	0
70.088	n/a	categorize_trial	m	m	M	0.611	1
72.61	n/a	categorize_trial	v	v	X	0.505	1
75.14	n/a	categorize_trial	v	v	X	1.055	1
77.646	n/a	categorize_trial	m	m	M	0.811	1
80.168	n/a	categorize_trial	v	v	X	0.579	1
82.691	n/a	categorize_trial	m	v	X	1.495	0
85.213	n/a	categorize_trial	v	v	X	1.066	1
87.735	n/a	categorize_trial	v	v	X	0.643	1
90.257	n/a	categorize_trial	m	m	M	0.909	1
92.786	n/a	categorize_trial	v	v	X	0.808	1
95.309	n/a	categorize_trial	m	m	M	0.536	1
97.831	n/a	categorize_trial	m	m	M	0.795	1
100.353	n/a	categorize_trial	m	m	M	0.786	1
102.875	n/a	categorize_trial	m	m	M	0.882	1
105.404	n/a	categorize_trial	m	m	M	0.633	1
107.927	n/a	categorize_trial	v	m	M	0.641	0
110.449	n/a	categorize_trial	m	m	M	0.777	1
112.963	n/a	categorize_trial	v	v	X	1.101	1
115.485	n/a	categorize_trial	m	m	M	0.955	1
118.007	n/a	categorize_trial	v	m	M	0.709	0
120.529	n/a	categorize_trial	v	v	X	0.622	1
123.051	n/a	categorize_trial	v	v	X	0.591	1
125.573	n/a	categorize_trial	m	m	M	0.666	1
128.095	n/a	categorize_trial	m	v	X	0.804	0
130.617	n/a	categorize_trial	v	m	M	0.681	0
133.123	n/a	categorize_trial	v	m	M	1.088	0
135.646	n/a	categorize_trial	m	m	M	0.754	1
138.175	n/a	categorize_trial	m	m	M	0.608	1
140.697	n/a	categorize_trial	m	m	M	0.71	1
143.219	n/a	categorize_trial	v	v	X	0.608	1
145.749	n/a	categorize_trial	m	m	M	0.575	1
148.264	n/a	categorize_trial	v	m	M	0.932	0
150.786	n/a	categorize_trial	v	v	X	0.601	1
153.3	n/a	categorize_trial	m	m	M	0.519	1
155.822	n/a	categorize_trial	v	v	X	0.622	1
158.344	n/a	categorize_trial	m	m	M	0.637	1
160.874	n/a	categorize_trial	v	v	X	0.884	1
163.396	n/a	categorize_trial	v	m	M	0.42	0
165.918	n/a	categorize_trial	m	m	M	0.704	1
168.44	n/a	categorize_trial	v	m	M	0.578	0
170.97	n/a	categorize_trial	v	v	X	0.628	1
173.492	n/a	categorize_trial	v	v	X	0.593	1
176.014	n/a	categorize_trial	v	v	X	0.59	1
178.536	n/a	categorize_trial	v	v	X	0.876	1
181.058	n/a	categorize_trial	v	v	X	0.553	1
183.58	n/a	categorize_trial	m	v	X	0.507	0
186.086	n/a	categorize_trial	m	m	M	0.825	1
188.601	n/a	categorize_trial	v	v	X	0.607	1
191.123	n/a	categorize_trial	m	m	M	0.599	1
193.652	n/a	categorize_trial	m	m	M	0.694	1
196.174	n/a	categorize_trial	m	m	M	0.481	1
198.689	n/a	categorize_trial	m	m	M	0.458	1
201.211	n/a	categorize_trial	m	m	M	0.365	1
203.733	n/a	categorize_trial	m	m	M	0.459	1
206.255	n/a	categorize_trial	m	m	M	0.358	1
208.777	n/a	categorize_trial	m	m	M	0.564	1
211.307	n/a	categorize_trial	v	m	M	0.403	0
213.837	n/a	categorize_trial	m	v	X	0.566	0
216.359	n/a	categorize_trial	v	v	X	0.659	1
218.881	n/a	categorize_trial	m	m	M	0.606	1
221.403	n/a	categorize_trial	v	v	X	0.714	1
223.925	n/a	categorize_trial	v	v	X	0.897	1
226.455	n/a	categorize_trial	v	v	X	0.57	1
228.977	n/a	categorize_trial	m	v	X	1.024	0
231.506	n/a	categorize_trial	v	v	X	0.684	1
234.036	n/a	categorize_trial	m	m	M	0.658	1
236.558	n/a	categorize_trial	v	v	X	0.628	1
239.08	n/a	categorize_trial	m	v	X	0.675	0
241.61	n/a	categorize_trial	m	m	M	0.819	1
244.14	n/a	categorize_trial	v	v	X	0.756	1
