onset	duration	trial_type	stim_category	response	response_key	response_time	accuracy
0.0	30.0	rest_eyesopen	n/a	n/a	n/a	n/a	n/a
30.0	30.0	rest_eyesclosed	n/a	n/a	n/a	n/a	n/a
63.022	n/a	categorize_trial	m	m	M	0.6	1
66.036	n/a	categorize_trial	v	v	X	0.86	1
69.065	n/a	categorize_trial	m	m	M	0.447	1
72.087	n/a	categorize_trial	m	v	X	0.863	0
75.109	n/a	categorize_trial	m	m	M	1.288	1
78.123	n/a	categorize_trial	m	m	M	0.604	1
81.152	n/a	categorize_trial	m	m	M	1.439	1
84.174	n/a	categorize_trial	m	m	M	0.584	1
87.196	n/a	categorize_trial	v	v	X	0.558	1
90.218	n/a	categorize_trial	m	m	M	0.66	1
96.261	n/a	categorize_trial	v	v	X	0.959	1
99.291	n/a	categorize_trial	m	m	M	0.634	1
102.313	n/a	categorize_trial	m	m	M	0.824	1
105.334	n/a	categorize_trial	v	v	X	1.773	1
108.364	n/a	categorize_trial	m	m	M	0.666	1
111.394	n/a	categorize_trial	v	v	X	1.465	1
114.408	n/a	categorize_trial	m	m	M	0.535	1
117.437	n/a	categorize_trial	m	v	X	0.486	0
120.467	n/a	categorize_trial	v	v	X	1.83	1
123.481	n/a	categorize_trial	v	v	X	0.646	1
126.495	n/a	categorize_trial	v	v	X	1.152	1
129.516	n/a	categorize_trial	m	m	M	0.492	1
132.53	n/a	categorize_trial	v	v	X	0.643	1
135.56	n/a	categorize_trial	m	m	M	0.738	1
138.574	n/a	categorize_trial	v	m	M	1.041	0
141.596	n/a	categorize_trial	v	v	X	1.299	1
144.618	n/a	categorize_trial	m	m	M	1.729	1
147.639	n/a	categorize_trial	m	m	M	1.07	1
150.669	n/a	categorize_trial	v	v	X	1.993	1
153.683	n/a	categorize_trial	v	m	M	1.183	0
156.705	n/a	categorize_trial	v	m	M	0.749	0
159.726	n/a	categorize_trial	v	v	X	0.835	1
162.733	n/a	categorize_trial	v	v	X	1.074	1
165.754	n/a	categorize_trial	m	m	M	0.625	1
168.776	n/a	categorize_trial	v	v	X	1.089	1
171.798	n/a	categorize_trial	m	m	M	0.58	1
174.812	n/a	categorize_trial	v	v	X	0.439	1
177.834	n/a	categorize_trial	m	m	M	0.559	1
180.863	n/a	categorize_trial	v	v	X	0.43	1
183.862	n/a	categorize_trial	v	m	M	0.549	0
186.891	n/a	categorize_trial	v	v	X	0.887	1
189.905	n/a	categorize_trial	m	v	X	2.474	0
192.927	n/a	categorize_trial	m	m	M	1.124	1
195.949	n/a	categorize_trial	v	v	X	0.657	1
198.963	n/a	categorize_trial	v	v	X	0.646	1
201.984	n/a	categorize_trial	m	m	M	0.53	1
205.006	n/a	categorize_trial	v	v	X	0.585	1
211.042	n/a	categorize_trial	v	m	M	0.769	0
214.064	n/a	categorize_trial	m	m	M	0.619	1
217.07	n/a	categorize_trial	m	m	M	0.691	1
220.092	n/a	categorize_trial	v	v	X	0.666	1
223.106	n/a	categorize_trial	m	m	M	0.855	1
226.135	n/a	categorize_trial	m	m	M	0.791	1
229.173	n/a	categorize_trial	m	m	M	0.717	1
232.194	n/a	categorize_trial	m	m	M	0.819	1
235.208	n/a	categorize_trial	m	m	M	0.454	1
238.238	n/a	categorize_trial	v	m	M	0.586	0
241.26	n/a	categorize_trial	m	m	M	0.668	1
244.282	n/a	categorize_trial	m	m	M	0.676	1
247.311	n/a	categorize_trial	m	v	X	0.588	0
250.325	n/a	categorize_trial	v	m	M	1.191	0
259.398	n/a	categorize_trial	v	v	X	1.066	1
262.42	n/a	categorize_trial	v	v	X	0.953	1
265.442	n/a	categorize_trial	m	m	M	0.731	1
268.471	n/a	categorize_trial	m	m	M	0.656	1
271.493	n/a	categorize_trial	v	v	X	0.51	1
274.523	n/a	categorize_trial	v	v	X	0.618	1
277.552	n/a	categorize_trial	v	v	X	0.907	1
280.574	n/a	categorize_trial	m	m	M	0.721	1
