onset	duration	trial_type	stim_category	response	response_key	response_time	accuracy
0.0	30.0	rest_eyesopen	n/a	n/a	n/a	n/a	n/a
30.0	30.0	rest_eyesclosed	n/a	n/a	n/a	n/a	n/a
62.503	n/a	categorize_trial	m	v	X	1.445	0
67.512	n/a	categorize_trial	m	v	X	0.872	0
70.014	n/a	categorize_trial	v	v	X	0.943	1
72.517	n/a	categorize_trial	m	m	M	0.635	1
75.019	n/a	categorize_trial	v	v	X	0.727	1
77.526	n/a	categorize_trial	v	v	X	0.835	1
80.028	n/a	categorize_trial	m	m	M	0.75	1
82.531	n/a	categorize_trial	m	m	M	0.769	1
85.033	n/a	categorize_trial	m	m	M	0.714	1
87.54	n/a	categorize_trial	m	m	M	0.541	1
90.042	n/a	categorize_trial	v	v	X	0.548	1
92.545	n/a	categorize_trial	m	m	M	0.621	1
95.051	n/a	categorize_trial	m	m	M	0.59	1
97.554	n/a	categorize_trial	v	v	X	0.494	1
100.057	n/a	categorize_trial	v	v	X	0.493	1
102.559	n/a	categorize_trial	v	v	X	0.467	1
105.062	n/a	categorize_trial	v	v	X	0.961	1
107.564	n/a	categorize_trial	v	v	X	0.585	1
110.071	n/a	categorize_trial	v	v	X	0.904	1
112.573	n/a	categorize_trial	v	v	X	0.733	1
115.076	n/a	categorize_trial	v	v	X	1.575	1
117.578	n/a	categorize_trial	m	m	M	0.883	1
120.085	n/a	categorize_trial	v	v	X	1.122	1
122.587	n/a	categorize_trial	v	v	X	1.286	1
125.094	n/a	categorize_trial	m	m	M	0.739	1
127.596	n/a	categorize_trial	m	m	M	0.998	1
130.099	n/a	categorize_trial	v	v	X	0.833	1
132.605	n/a	categorize_trial	m	m	M	0.773	1
135.108	n/a	categorize_trial	v	v	X	0.854	1
137.61	n/a	categorize_trial	m	m	M	0.585	1
140.113	n/a	categorize_trial	m	m	M	0.52	1
142.616	n/a	categorize_trial	m	v	X	0.812	0
145.122	n/a	categorize_trial	m	m	M	0.663	1
147.625	n/a	categorize_trial	v	v	X	1.15	1
150.127	n/a	categorize_trial	m	m	M	0.874	1
152.634	n/a	categorize_trial	m	m	M	0.579	1
155.136	n/a	categorize_trial	m	m	M	0.618	1
157.639	n/a	categorize_trial	m	m	M	0.743	1
160.145	n/a	categorize_trial	m	m	M	0.631	1
162.648	n/a	categorize_trial	v	v	X	0.593	1
165.15	n/a	categorize_trial	v	v	X	0.652	1
167.657	n/a	categorize_trial	v	v	X	0.549	1
170.159	n/a	categorize_trial	v	v	X	0.555	1
172.662	n/a	categorize_trial	v	v	X	0.63	1
175.164	n/a	categorize_trial	v	v	X	0.583	1
177.667	n/a	categorize_trial	v	v	X	0.42	1
180.17	n/a	categorize_trial	v	v	X	0.819	1
182.676	n/a	categorize_trial	v	v	X	0.505	1
185.179	n/a	categorize_trial	m	v	X	0.906	0
187.681	n/a	categorize_trial	v	v	X	0.912	1
190.184	n/a	categorize_trial	m	m	M	0.762	1
192.69	n/a	categorize_trial	v	v	X	0.845	1
195.193	n/a	categorize_trial	v	v	X	0.764	1
197.699	n/a	categorize_trial	v	v	X	0.574	1
200.202	n/a	categorize_trial	m	v	X	0.892	0
202.704	n/a	categorize_trial	m	m	M	0.583	1
205.207	n/a	categorize_trial	m	v	X	0.891	0
207.709	n/a	categorize_trial	v	v	X	0.915	1
210.212	n/a	categorize_trial	m	m	M	0.619	1
212.718	n/a	categorize_trial	v	v	X	0.708	1
215.221	n/a	categorize_trial	m	m	M	0.499	1
217.727	n/a	categorize_trial	v	v	X	0.335	1
220.23	n/a	categorize_trial	m	m	M	0.374	1
222.733	n/a	categorize_trial	v	v	X	0.365	1
225.239	n/a	categorize_trial	v	v	X	0.454	1
227.745	n/a	categorize_trial	m	m	M	0.457	1
230.248	n/a	categorize_trial	m	m	M	0.544	1
232.751	n/a	categorize_trial	m	m	M	0.577	1
235.253	n/a	categorize_trial	m	v	X	0.657	0
237.756	n/a	categorize_trial	m	m	M	0.494	1
240.262	n/a	categorize_trial	m	m	M	0.794	1
242.765	n/a	categorize_trial	m	m	M	0.646	1
