onset	duration	trial_type	stim_category	response	response_key	response_time	accuracy
0.0	30.0	rest_eyesopen	n/a	n/a	n/a	n/a	n/a
30.0	30.0	rest_eyesclosed	n/a	n/a	n/a	n/a	n/a
60.0	n/a	categorize_trial	m	m	M	1.632	1
62.522	n/a	categorize_trial	m	m	M	0.909	1
65.036	n/a	categorize_trial	v	v	X	0.947	1
67.551	n/a	categorize_trial	m	m	M	0.832	1
70.065	n/a	categorize_trial	m	v	X	0.599	0
72.587	n/a	categorize_trial	m	m	M	1.428	1
75.117	n/a	categorize_trial	m	m	M	1.77	1
77.631	n/a	categorize_trial	v	v	X	1.809	1
80.146	n/a	categorize_trial	v	v	X	0.886	1
82.668	n/a	categorize_trial	v	v	X	0.715	1
85.174	n/a	categorize_trial	v	v	X	0.881	1
87.688	n/a	categorize_trial	v	m	M	1.63	0
90.211	n/a	categorize_trial	v	v	X	1.021	1
92.725	n/a	categorize_trial	v	v	X	1.723	1
95.239	n/a	categorize_trial	m	m	M	0.984	1
97.746	n/a	categorize_trial	m	m	M	0.653	1
100.268	n/a	categorize_trial	v	v	X	1.58	1
102.774	n/a	categorize_trial	m	m	M	0.881	1
105.296	n/a	categorize_trial	v	v	X	0.664	1
107.811	n/a	categorize_trial	v	v	X	0.78	1
110.333	n/a	categorize_trial	m	m	M	0.53	1
112.847	n/a	categorize_trial	v	v	X	0.529	1
115.369	n/a	categorize_trial	m	v	X	0.623	0
117.899	n/a	categorize_trial	v	v	X	0.7	1
120.421	n/a	categorize_trial	m	m	M	0.674	1
122.943	n/a	categorize_trial	v	v	X	1.016	1
125.45	n/a	categorize_trial	v	v	X	0.598	1
127.964	n/a	categorize_trial	m	v	X	0.907	0
130.478	n/a	categorize_trial	v	v	X	0.793	1
132.993	n/a	categorize_trial	m	m	M	0.695	1
135.507	n/a	categorize_trial	m	m	M	0.597	1
138.021	n/a	categorize_trial	v	v	X	0.794	1
140.543	n/a	categorize_trial	m	m	M	0.545	1
143.065	n/a	categorize_trial	v	v	X	0.469	1
145.572	n/a	categorize_trial	m	v	X	0.483	0
148.094	n/a	categorize_trial	m	m	M	0.657	1
150.608	n/a	categorize_trial	m	m	M	0.599	1
153.123	n/a	categorize_trial	m	m	M	0.525	1
155.645	n/a	categorize_trial	m	m	M	0.828	1
158.167	n/a	categorize_trial	v	v	X	0.552	1
160.689	n/a	categorize_trial	m	m	M	0.598	1
163.195	n/a	categorize_trial	m	v	X	0.923	0
165.702	n/a	categorize_trial	v	v	X	0.682	1
168.216	n/a	categorize_trial	v	v	X	0.856	1
170.738	n/a	categorize_trial	v	v	X	1.045	1
173.253	n/a	categorize_trial	v	v	X	0.555	1
175.767	n/a	categorize_trial	m	m	M	0.521	1
178.289	n/a	categorize_trial	m	m	M	0.654	1
180.803	n/a	categorize_trial	m	m	M	0.636	1
183.325	n/a	categorize_trial	v	v	X	0.561	1
185.84	n/a	categorize_trial	m	m	M	0.511	1
188.362	n/a	categorize_trial	m	m	M	0.574	1
190.892	n/a	categorize_trial	v	v	X	0.547	1
193.398	n/a	categorize_trial	v	v	X	0.505	1
195.912	n/a	categorize_trial	v	v	X	0.503	1
198.419	n/a	categorize_trial	v	v	X	0.46	1
200.925	n/a	categorize_trial	m	v	X	0.467	0
203.44	n/a	categorize_trial	m	m	M	0.639	1
205.962	n/a	categorize_trial	m	m	M	0.541	1
208.476	n/a	categorize_trial	v	v	X	0.675	1
211.006	n/a	categorize_trial	m	m	M	0.521	1
213.528	n/a	categorize_trial	m	m	M	0.527	1
216.042	n/a	categorize_trial	m	m	M	0.588	1
218.549	n/a	categorize_trial	v	v	X	0.458	1
221.063	n/a	categorize_trial	v	v	X	0.536	1
223.57	n/a	categorize_trial	m	m	M	0.438	1
226.084	n/a	categorize_trial	m	v	X	0.491	0
228.614	n/a	categorize_trial	m	m	M	0.618	1
231.144	n/a	categorize_trial	v	v	X	0.424	1
233.65	n/a	categorize_trial	v	v	X	0.493	1
236.165	n/a	categorize_trial	v	v	X	0.539	1
238.695	n/a	categorize_trial	m	m	M	0.544	1
241.209	n/a	categorize_trial	v	v	X	0.51	1
243.731	n/a	categorize_trial	v	v	X	0.42	1
