onset	duration	trial_type	stim_category	response	response_key	response_time	accuracy
0.0	30.0	rest_eyesopen	n/a	n/a	n/a	n/a	n/a
30.0	30.0	rest_eyesclosed	n/a	n/a	n/a	n/a	n/a
60.0	n/a	categorize_trial	v	v	X	1.571	1
65.009	n/a	categorize_trial	m	m	M	1.351	1
67.512	n/a	categorize_trial	m	m	M	1.235	1
70.014	n/a	categorize_trial	v	v	X	1.02	1
72.517	n/a	categorize_trial	m	m	M	0.779	1
75.019	n/a	categorize_trial	v	v	X	1.027	1
77.522	n/a	categorize_trial	v	v	X	1.079	1
80.024	n/a	categorize_trial	m	m	M	1.559	1
82.527	n/a	categorize_trial	v	m	M	1.094	0
85.029	n/a	categorize_trial	m	m	M	0.853	1
87.536	n/a	categorize_trial	v	v	X	1.429	1
90.039	n/a	categorize_trial	v	v	X	1.636	1
92.545	n/a	categorize_trial	m	m	M	1.33	1
95.048	n/a	categorize_trial	m	m	M	1.597	1
97.55	n/a	categorize_trial	v	v	X	0.848	1
100.057	n/a	categorize_trial	m	m	M	0.928	1
102.559	n/a	categorize_trial	m	m	M	0.864	1
105.062	n/a	categorize_trial	v	v	X	1.069	1
107.564	n/a	categorize_trial	v	v	X	1.118	1
110.067	n/a	categorize_trial	v	v	X	0.995	1
112.569	n/a	categorize_trial	m	m	M	0.969	1
115.076	n/a	categorize_trial	m	m	M	1.157	1
117.578	n/a	categorize_trial	m	m	M	0.776	1
120.081	n/a	categorize_trial	m	m	M	1.119	1
122.584	n/a	categorize_trial	m	m	M	0.999	1
125.086	n/a	categorize_trial	m	m	M	0.93	1
127.593	n/a	categorize_trial	v	v	X	1.456	1
130.095	n/a	categorize_trial	m	m	M	1.091	1
132.598	n/a	categorize_trial	v	v	X	1.114	1
135.1	n/a	categorize_trial	v	v	X	0.967	1
137.603	n/a	categorize_trial	m	m	M	0.985	1
140.105	n/a	categorize_trial	m	m	M	1.179	1
142.612	n/a	categorize_trial	v	v	X	1.001	1
145.114	n/a	categorize_trial	v	v	X	1.144	1
147.617	n/a	categorize_trial	m	m	M	0.909	1
150.119	n/a	categorize_trial	v	v	X	0.828	1
152.622	n/a	categorize_trial	m	m	M	0.718	1
155.125	n/a	categorize_trial	v	v	X	0.814	1
157.627	n/a	categorize_trial	m	m	M	0.713	1
160.13	n/a	categorize_trial	m	m	M	1.072	1
162.632	n/a	categorize_trial	m	m	M	0.808	1
165.139	n/a	categorize_trial	m	m	M	0.515	1
167.641	n/a	categorize_trial	m	m	M	1.15	1
170.144	n/a	categorize_trial	v	v	X	0.785	1
172.65	n/a	categorize_trial	m	m	M	0.561	1
175.153	n/a	categorize_trial	m	m	M	0.779	1
177.655	n/a	categorize_trial	v	v	X	0.572	1
180.158	n/a	categorize_trial	v	v	X	0.64	1
182.664	n/a	categorize_trial	m	m	M	0.57	1
185.167	n/a	categorize_trial	m	m	M	0.816	1
187.67	n/a	categorize_trial	m	m	M	0.768	1
190.172	n/a	categorize_trial	v	v	X	0.643	1
192.675	n/a	categorize_trial	v	v	X	0.781	1
195.177	n/a	categorize_trial	v	v	X	0.601	1
197.68	n/a	categorize_trial	v	v	X	0.714	1
200.182	n/a	categorize_trial	v	v	X	0.882	1
202.689	n/a	categorize_trial	v	v	X	0.881	1
205.191	n/a	categorize_trial	v	v	X	0.748	1
207.694	n/a	categorize_trial	v	v	X	0.681	1
210.197	n/a	categorize_trial	m	m	M	0.692	1
212.699	n/a	categorize_trial	v	v	X	1.262	1
215.202	n/a	categorize_trial	m	m	M	0.707	1
217.704	n/a	categorize_trial	m	m	M	0.705	1
220.211	n/a	categorize_trial	v	v	X	0.815	1
222.713	n/a	categorize_trial	m	m	M	0.591	1
225.216	n/a	categorize_trial	m	m	M	0.787	1
230.221	n/a	categorize_trial	v	v	X	0.815	1
232.723	n/a	categorize_trial	v	v	X	0.555	1
235.226	n/a	categorize_trial	v	v	X	0.877	1
237.729	n/a	categorize_trial	m	m	M	0.762	1
240.231	n/a	categorize_trial	v	v	X	0.692	1
242.734	n/a	categorize_trial	m	m	M	0.692	1
