onset	duration	trial_type	stim_category	response	response_key	response_time	accuracy
0.0	30.0	rest_eyesopen	n/a	n/a	n/a	n/a	n/a
30.0	30.0	rest_eyesclosed	n/a	n/a	n/a	n/a	n/a
62.507	n/a	categorize_trial	v	v	X	1.218	1
67.513	n/a	categorize_trial	m	m	M	0.877	1
70.018	n/a	categorize_trial	m	m	M	0.698	1
72.525	n/a	categorize_trial	m	m	M	1.1	1
77.536	n/a	categorize_trial	m	m	M	1.732	1
80.037	n/a	categorize_trial	m	m	M	1.334	1
82.543	n/a	categorize_trial	v	v	X	0.882	1
85.049	n/a	categorize_trial	v	v	X	0.699	1
87.548	n/a	categorize_trial	v	m	M	1.204	0
90.054	n/a	categorize_trial	v	v	X	1.02	1
92.554	n/a	categorize_trial	m	m	M	0.713	1
95.06	n/a	categorize_trial	v	v	X	0.789	1
97.567	n/a	categorize_trial	m	v	X	0.804	0
100.066	n/a	categorize_trial	m	m	M	0.975	1
102.571	n/a	categorize_trial	v	v	X	0.694	1
105.078	n/a	categorize_trial	v	v	X	0.678	1
107.583	n/a	categorize_trial	m	m	M	1.153	1
110.084	n/a	categorize_trial	m	m	M	0.884	1
112.588	n/a	categorize_trial	v	v	X	0.917	1
115.096	n/a	categorize_trial	v	v	X	0.924	1
117.603	n/a	categorize_trial	m	m	M	0.705	1
120.108	n/a	categorize_trial	v	m	M	0.95	0
122.608	n/a	categorize_trial	v	v	X	0.783	1
125.113	n/a	categorize_trial	m	m	M	0.94	1
127.621	n/a	categorize_trial	v	v	X	1.374	1
130.126	n/a	categorize_trial	v	v	X	0.786	1
132.624	n/a	categorize_trial	m	m	M	0.528	1
135.133	n/a	categorize_trial	m	m	M	0.597	1
137.637	n/a	categorize_trial	m	v	X	1.257	0
140.137	n/a	categorize_trial	v	m	M	1.279	0
142.643	n/a	categorize_trial	m	m	M	0.838	1
145.15	n/a	categorize_trial	m	m	M	0.981	1
147.649	n/a	categorize_trial	m	v	X	0.793	0
150.155	n/a	categorize_trial	v	v	X	1.252	1
152.654	n/a	categorize_trial	v	v	X	0.84	1
155.16	n/a	categorize_trial	m	m	M	0.702	1
157.668	n/a	categorize_trial	m	m	M	0.762	1
160.166	n/a	categorize_trial	m	m	M	0.894	1
162.671	n/a	categorize_trial	m	m	M	0.634	1
165.178	n/a	categorize_trial	v	v	X	0.553	1
167.683	n/a	categorize_trial	m	m	M	0.556	1
170.184	n/a	categorize_trial	m	m	M	1.272	1
172.69	n/a	categorize_trial	m	m	M	0.639	1
175.196	n/a	categorize_trial	v	v	X	0.848	1
177.695	n/a	categorize_trial	v	v	X	1.488	1
180.201	n/a	categorize_trial	v	v	X	0.705	1
182.7	n/a	categorize_trial	m	m	M	0.556	1
185.206	n/a	categorize_trial	v	v	X	0.834	1
187.714	n/a	categorize_trial	m	m	M	0.58	1
190.212	n/a	categorize_trial	m	v	X	1.494	0
192.718	n/a	categorize_trial	m	m	M	0.598	1
195.217	n/a	categorize_trial	v	v	X	1.142	1
197.722	n/a	categorize_trial	m	m	M	0.698	1
200.23	n/a	categorize_trial	v	v	X	0.6	1
202.729	n/a	categorize_trial	v	v	X	0.647	1
205.234	n/a	categorize_trial	v	v	X	0.621	1
207.743	n/a	categorize_trial	m	m	M	0.552	1
210.248	n/a	categorize_trial	v	v	X	0.645	1
212.747	n/a	categorize_trial	v	v	X	0.769	1
215.253	n/a	categorize_trial	v	v	X	0.594	1
217.752	n/a	categorize_trial	v	v	X	0.805	1
220.258	n/a	categorize_trial	v	m	M	1.054	0
222.764	n/a	categorize_trial	m	m	M	1.065	1
225.264	n/a	categorize_trial	v	m	M	0.04	0
227.768	n/a	categorize_trial	v	v	X	0.747	1
230.277	n/a	categorize_trial	m	m	M	1.157	1
232.775	n/a	categorize_trial	m	m	M	0.946	1
235.28	n/a	categorize_trial	m	m	M	0.648	1
237.788	n/a	categorize_trial	m	m	M	0.852	1
240.294	n/a	categorize_trial	v	v	X	0.612	1
242.794	n/a	categorize_trial	m	m	M	0.744	1
