onset	duration	trial_type	stim_category	response	response_key	response_time	accuracy
0.0	30.0	rest_eyesopen	n/a	n/a	n/a	n/a	n/a
30.0	30.0	rest_eyesclosed	n/a	n/a	n/a	n/a	n/a
60.0	n/a	categorize_trial	v	v	X	1.131	1
65.005	n/a	categorize_trial	m	m	M	1.52	1
67.512	n/a	categorize_trial	v	v	X	0.702	1
70.014	n/a	categorize_trial	m	v	X	1.22	0
72.517	n/a	categorize_trial	m	v	X	1.158	0
75.019	n/a	categorize_trial	m	m	M	0.777	1
77.522	n/a	categorize_trial	v	v	X	0.878	1
80.024	n/a	categorize_trial	v	m	M	0.787	0
82.527	n/a	categorize_trial	m	m	M	0.781	1
85.029	n/a	categorize_trial	m	m	M	0.775	1
87.536	n/a	categorize_trial	v	v	X	0.845	1
90.042	n/a	categorize_trial	v	v	X	0.922	1
92.545	n/a	categorize_trial	m	m	M	0.761	1
95.047	n/a	categorize_trial	m	m	M	0.81	1
97.55	n/a	categorize_trial	v	v	X	1.113	1
100.057	n/a	categorize_trial	m	m	M	0.685	1
102.559	n/a	categorize_trial	v	m	M	0.781	0
105.062	n/a	categorize_trial	v	v	X	0.995	1
107.564	n/a	categorize_trial	m	m	M	0.859	1
110.067	n/a	categorize_trial	v	v	X	0.769	1
112.569	n/a	categorize_trial	v	v	X	1.664	1
115.072	n/a	categorize_trial	v	v	X	0.883	1
117.578	n/a	categorize_trial	v	v	X	0.877	1
120.081	n/a	categorize_trial	m	m	M	1.751	1
122.587	n/a	categorize_trial	m	m	M	0.557	1
125.09	n/a	categorize_trial	v	m	M	1.608	0
127.596	n/a	categorize_trial	m	m	M	0.742	1
130.099	n/a	categorize_trial	m	m	M	0.905	1
132.601	n/a	categorize_trial	v	v	X	0.751	1
135.108	n/a	categorize_trial	m	m	M	0.604	1
137.61	n/a	categorize_trial	m	m	M	0.617	1
140.113	n/a	categorize_trial	v	v	X	0.741	1
142.616	n/a	categorize_trial	v	v	X	0.744	1
145.118	n/a	categorize_trial	m	v	X	1.632	0
147.625	n/a	categorize_trial	v	v	X	0.917	1
150.127	n/a	categorize_trial	m	m	M	0.746	1
152.63	n/a	categorize_trial	m	m	M	0.72	1
155.136	n/a	categorize_trial	m	m	M	0.591	1
157.639	n/a	categorize_trial	v	v	X	0.89	1
160.141	n/a	categorize_trial	m	m	M	0.98	1
162.648	n/a	categorize_trial	m	m	M	0.79	1
165.15	n/a	categorize_trial	v	v	X	0.693	1
167.653	n/a	categorize_trial	v	v	X	0.712	1
170.155	n/a	categorize_trial	v	m	M	0.697	0
172.662	n/a	categorize_trial	m	m	M	0.627	1
175.164	n/a	categorize_trial	v	v	X	0.711	1
177.667	n/a	categorize_trial	v	v	X	1.466	1
180.17	n/a	categorize_trial	m	m	M	0.567	1
182.672	n/a	categorize_trial	v	v	X	1.103	1
185.175	n/a	categorize_trial	v	m	M	0.91	0
187.681	n/a	categorize_trial	m	m	M	0.619	1
190.184	n/a	categorize_trial	m	m	M	0.563	1
192.69	n/a	categorize_trial	v	v	X	0.733	1
195.193	n/a	categorize_trial	v	v	X	0.957	1
197.695	n/a	categorize_trial	m	m	M	0.777	1
200.202	n/a	categorize_trial	m	m	M	1.697	1
202.704	n/a	categorize_trial	v	v	X	0.708	1
205.207	n/a	categorize_trial	v	v	X	0.723	1
207.713	n/a	categorize_trial	v	v	X	0.669	1
210.216	n/a	categorize_trial	v	v	X	0.705	1
212.718	n/a	categorize_trial	m	m	M	0.766	1
215.221	n/a	categorize_trial	m	m	M	0.792	1
217.723	n/a	categorize_trial	v	v	X	0.628	1
220.226	n/a	categorize_trial	v	v	X	0.746	1
222.733	n/a	categorize_trial	m	m	M	0.73	1
225.235	n/a	categorize_trial	m	m	M	0.872	1
227.738	n/a	categorize_trial	m	m	M	1.22	1
230.244	n/a	categorize_trial	m	m	M	0.649	1
232.747	n/a	categorize_trial	m	m	M	0.676	1
235.249	n/a	categorize_trial	v	v	X	0.67	1
237.752	n/a	categorize_trial	v	v	X	0.88	1
240.254	n/a	categorize_trial	m	m	M	0.587	1
242.761	n/a	categorize_trial	m	m	M	0.882	1
