onset	duration	trial_type	stim_category	response	response_key	response_time	accuracy
0.0	30.0	rest_eyesopen	n/a	n/a	n/a	n/a	n/a
30.0	30.0	rest_eyesclosed	n/a	n/a	n/a	n/a	n/a
63.002	n/a	categorize_trial	m	m	M	0.804	1
66.008	n/a	categorize_trial	v	v	X	1.446	1
69.014	n/a	categorize_trial	m	m	M	0.855	1
72.017	n/a	categorize_trial	m	m	M	0.509	1
75.023	n/a	categorize_trial	m	m	M	1.495	1
78.029	n/a	categorize_trial	v	v	X	1.658	1
81.031	n/a	categorize_trial	m	m	M	0.51	1
84.037	n/a	categorize_trial	m	m	M	0.616	1
87.043	n/a	categorize_trial	m	m	M	0.891	1
90.045	n/a	categorize_trial	v	v	X	0.657	1
93.051	n/a	categorize_trial	v	v	X	0.85	1
96.057	n/a	categorize_trial	v	v	X	0.781	1
99.063	n/a	categorize_trial	v	v	X	0.982	1
102.066	n/a	categorize_trial	v	v	X	0.813	1
105.072	n/a	categorize_trial	m	m	M	0.743	1
108.074	n/a	categorize_trial	m	m	M	0.58	1
111.08	n/a	categorize_trial	m	v	X	0.893	0
114.086	n/a	categorize_trial	v	v	X	0.696	1
117.092	n/a	categorize_trial	m	m	M	0.529	1
120.094	n/a	categorize_trial	m	m	M	0.584	1
123.1	n/a	categorize_trial	v	m	M	0.442	0
126.106	n/a	categorize_trial	m	m	M	0.54	1
129.112	n/a	categorize_trial	v	v	X	1.046	1
132.115	n/a	categorize_trial	v	v	X	0.891	1
135.121	n/a	categorize_trial	v	v	X	0.693	1
138.127	n/a	categorize_trial	v	v	X	0.559	1
141.129	n/a	categorize_trial	v	v	X	0.572	1
144.131	n/a	categorize_trial	m	m	M	0.507	1
147.137	n/a	categorize_trial	m	m	M	0.804	1
150.143	n/a	categorize_trial	m	m	M	0.527	1
153.146	n/a	categorize_trial	v	v	X	0.636	1
156.152	n/a	categorize_trial	m	m	M	0.687	1
159.158	n/a	categorize_trial	m	m	M	0.552	1
162.16	n/a	categorize_trial	m	m	M	0.678	1
165.166	n/a	categorize_trial	v	v	X	0.832	1
168.172	n/a	categorize_trial	v	v	X	0.785	1
171.174	n/a	categorize_trial	v	v	X	0.6	1
174.18	n/a	categorize_trial	m	m	M	0.634	1
177.182	n/a	categorize_trial	v	v	X	0.952	1
180.189	n/a	categorize_trial	v	v	X	0.874	1
183.195	n/a	categorize_trial	v	v	X	0.636	1
186.197	n/a	categorize_trial	v	v	X	0.482	1
189.203	n/a	categorize_trial	m	m	M	0.618	1
192.209	n/a	categorize_trial	m	m	M	0.493	1
195.211	n/a	categorize_trial	m	m	M	0.57	1
198.217	n/a	categorize_trial	v	v	X	0.621	1
201.219	n/a	categorize_trial	m	m	M	0.634	1
204.225	n/a	categorize_trial	m	m	M	1.268	1
207.228	n/a	categorize_trial	m	m	M	0.594	1
210.234	n/a	categorize_trial	v	v	X	0.734	1
213.236	n/a	categorize_trial	v	v	X	0.817	1
216.242	n/a	categorize_trial	v	v	X	0.995	1
219.248	n/a	categorize_trial	m	m	M	0.518	1
222.25	n/a	categorize_trial	m	m	M	0.581	1
225.256	n/a	categorize_trial	m	m	M	0.47	1
228.258	n/a	categorize_trial	v	v	X	0.836	1
231.265	n/a	categorize_trial	v	v	X	0.782	1
234.267	n/a	categorize_trial	m	m	M	0.876	1
237.273	n/a	categorize_trial	v	v	X	0.702	1
240.275	n/a	categorize_trial	m	m	M	0.836	1
243.281	n/a	categorize_trial	v	v	X	0.677	1
246.287	n/a	categorize_trial	v	v	X	0.623	1
249.293	n/a	categorize_trial	v	v	X	0.641	1
252.299	n/a	categorize_trial	v	v	X	0.635	1
255.301	n/a	categorize_trial	m	m	M	0.568	1
258.308	n/a	categorize_trial	m	m	M	0.635	1
261.314	n/a	categorize_trial	m	m	M	0.692	1
264.32	n/a	categorize_trial	m	m	M	0.495	1
267.322	n/a	categorize_trial	m	m	M	0.62	1
270.328	n/a	categorize_trial	m	m	M	0.582	1
273.33	n/a	categorize_trial	v	v	X	0.804	1
276.336	n/a	categorize_trial	v	m	M	0.525	0
279.342	n/a	categorize_trial	m	m	M	0.496	1
