onset	duration	trial_type	stim_category	response	response_key	response_time	accuracy
0.0	30.0	rest_eyesopen	n/a	n/a	n/a	n/a	n/a
30.0	30.0	rest_eyesclosed	n/a	n/a	n/a	n/a	n/a
60.0	n/a	categorize_trial	m	m	M	1.897	1
62.506	n/a	categorize_trial	v	v	X	1.325	1
65.013	n/a	categorize_trial	v	v	X	1.264	1
67.511	n/a	categorize_trial	m	m	M	0.909	1
70.018	n/a	categorize_trial	v	v	X	1.494	1
72.516	n/a	categorize_trial	m	m	M	0.884	1
75.023	n/a	categorize_trial	m	m	M	0.747	1
77.529	n/a	categorize_trial	v	v	X	1.226	1
80.028	n/a	categorize_trial	v	v	X	1.039	1
82.534	n/a	categorize_trial	m	m	M	0.646	1
85.041	n/a	categorize_trial	m	m	M	1.035	1
92.552	n/a	categorize_trial	v	v	X	1.069	1
95.051	n/a	categorize_trial	v	v	X	1.21	1
97.557	n/a	categorize_trial	m	m	M	0.668	1
100.064	n/a	categorize_trial	m	m	M	1.12	1
102.562	n/a	categorize_trial	m	v	X	1.363	0
105.069	n/a	categorize_trial	v	v	X	1.017	1
107.567	n/a	categorize_trial	m	m	M	1.218	1
110.074	n/a	categorize_trial	v	v	X	1.066	1
112.58	n/a	categorize_trial	m	m	M	1.395	1
115.079	n/a	categorize_trial	m	m	M	1.102	1
117.585	n/a	categorize_trial	v	v	X	1.626	1
122.59	n/a	categorize_trial	v	v	X	1.407	1
125.097	n/a	categorize_trial	m	m	M	1.284	1
127.603	n/a	categorize_trial	m	m	M	0.728	1
130.109	n/a	categorize_trial	m	m	M	1.866	1
132.608	n/a	categorize_trial	v	v	X	1.545	1
135.114	n/a	categorize_trial	v	v	X	0.941	1
137.613	n/a	categorize_trial	v	m	M	1.323	0
140.119	n/a	categorize_trial	m	m	M	0.916	1
142.626	n/a	categorize_trial	v	v	X	1.17	1
145.124	n/a	categorize_trial	m	m	M	0.666	1
147.631	n/a	categorize_trial	m	m	M	0.664	1
150.137	n/a	categorize_trial	m	m	M	0.783	1
152.644	n/a	categorize_trial	m	m	M	0.858	1
155.142	n/a	categorize_trial	v	v	X	0.728	1
157.649	n/a	categorize_trial	m	m	M	0.816	1
160.155	n/a	categorize_trial	v	v	X	0.74	1
162.654	n/a	categorize_trial	v	m	M	1.002	0
165.16	n/a	categorize_trial	v	m	M	1.317	0
167.667	n/a	categorize_trial	m	m	M	1.089	1
170.165	n/a	categorize_trial	m	m	M	0.616	1
172.672	n/a	categorize_trial	m	v	X	1.71	0
175.178	n/a	categorize_trial	m	m	M	0.643	1
177.677	n/a	categorize_trial	v	v	X	1.548	1
180.183	n/a	categorize_trial	v	m	M	1.893	0
182.69	n/a	categorize_trial	m	m	M	0.615	1
185.188	n/a	categorize_trial	v	v	X	0.938	1
187.695	n/a	categorize_trial	v	v	X	0.755	1
190.201	n/a	categorize_trial	m	m	M	0.769	1
192.707	n/a	categorize_trial	v	m	M	0.648	0
195.206	n/a	categorize_trial	m	m	M	0.654	1
197.712	n/a	categorize_trial	m	m	M	1.358	1
200.219	n/a	categorize_trial	v	v	X	1.012	1
202.717	n/a	categorize_trial	v	v	X	0.807	1
205.224	n/a	categorize_trial	v	v	X	0.806	1
207.73	n/a	categorize_trial	v	v	X	1.284	1
210.237	n/a	categorize_trial	v	v	X	0.699	1
212.735	n/a	categorize_trial	v	v	X	0.69	1
215.242	n/a	categorize_trial	m	m	M	0.583	1
217.748	n/a	categorize_trial	v	v	X	1.664	1
220.255	n/a	categorize_trial	m	m	M	0.656	1
222.761	n/a	categorize_trial	m	m	M	0.73	1
225.26	n/a	categorize_trial	m	m	M	1.17	1
227.766	n/a	categorize_trial	m	m	M	0.614	1
230.265	n/a	categorize_trial	m	m	M	0.665	1
232.771	n/a	categorize_trial	m	m	M	0.876	1
235.277	n/a	categorize_trial	m	m	M	1.232	1
237.776	n/a	categorize_trial	v	v	X	1.045	1
240.282	n/a	categorize_trial	m	m	M	0.669	1
242.789	n/a	categorize_trial	v	v	X	0.923	1
