onset	duration	trial_type	stim_category	response	response_key	response_time	accuracy
0.0	30.0	rest_eyesopen	n/a	n/a	n/a	n/a	n/a
30.0	30.0	rest_eyesclosed	n/a	n/a	n/a	n/a	n/a
63.022	n/a	categorize_trial	m	m	M	0.637	1
66.044	n/a	categorize_trial	v	v	X	0.6	1
69.057	n/a	categorize_trial	m	m	M	0.547	1
72.087	n/a	categorize_trial	v	v	X	0.653	1
75.109	n/a	categorize_trial	m	m	M	0.558	1
78.138	n/a	categorize_trial	v	v	X	0.65	1
81.153	n/a	categorize_trial	m	m	M	0.795	1
84.182	n/a	categorize_trial	v	v	X	1.357	1
87.204	n/a	categorize_trial	v	m	M	1.255	0
90.226	n/a	categorize_trial	m	m	M	0.972	1
93.256	n/a	categorize_trial	m	m	M	0.659	1
96.285	n/a	categorize_trial	v	v	X	0.79	1
99.308	n/a	categorize_trial	m	m	M	1.04	1
102.321	n/a	categorize_trial	v	v	X	1.299	1
105.351	n/a	categorize_trial	v	v	X	1.036	1
108.373	n/a	categorize_trial	v	v	X	0.735	1
111.386	n/a	categorize_trial	v	v	X	1.123	1
114.417	n/a	categorize_trial	v	v	X	0.732	1
117.438	n/a	categorize_trial	m	m	M	0.718	1
120.46	n/a	categorize_trial	m	m	M	0.903	1
123.482	n/a	categorize_trial	m	m	M	0.634	1
126.504	n/a	categorize_trial	v	v	X	0.683	1
129.534	n/a	categorize_trial	m	m	M	0.533	1
132.556	n/a	categorize_trial	v	v	X	0.48	1
135.586	n/a	categorize_trial	m	m	M	0.786	1
138.607	n/a	categorize_trial	m	m	M	0.462	1
141.621	n/a	categorize_trial	v	v	X	0.823	1
144.643	n/a	categorize_trial	v	v	X	0.578	1
147.657	n/a	categorize_trial	v	v	X	1.01	1
150.671	n/a	categorize_trial	v	v	X	0.941	1
153.693	n/a	categorize_trial	m	m	M	1.135	1
156.707	n/a	categorize_trial	m	m	M	0.505	1
159.737	n/a	categorize_trial	m	m	M	0.979	1
162.75	n/a	categorize_trial	v	v	X	1.071	1
165.772	n/a	categorize_trial	m	m	M	1.095	1
168.794	n/a	categorize_trial	m	m	M	0.962	1
171.817	n/a	categorize_trial	v	v	X	0.955	1
174.83	n/a	categorize_trial	v	v	X	0.766	1
177.852	n/a	categorize_trial	m	m	M	0.632	1
180.874	n/a	categorize_trial	m	m	M	0.611	1
183.896	n/a	categorize_trial	v	v	X	0.708	1
186.91	n/a	categorize_trial	m	m	M	0.55	1
189.932	n/a	categorize_trial	m	m	M	0.744	1
192.961	n/a	categorize_trial	v	v	X	0.658	1
195.983	n/a	categorize_trial	v	v	X	1.021	1
199.005	n/a	categorize_trial	m	m	M	0.543	1
202.019	n/a	categorize_trial	v	v	X	0.706	1
205.049	n/a	categorize_trial	m	m	M	1.5	1
208.07	n/a	categorize_trial	m	m	M	1.414	1
211.085	n/a	categorize_trial	v	v	X	0.543	1
214.114	n/a	categorize_trial	m	v	X	0.826	0
217.136	n/a	categorize_trial	m	m	M	0.844	1
220.158	n/a	categorize_trial	v	v	X	0.813	1
223.172	n/a	categorize_trial	v	v	X	0.688	1
226.193	n/a	categorize_trial	m	m	M	0.556	1
229.208	n/a	categorize_trial	v	v	X	0.661	1
232.229	n/a	categorize_trial	m	m	M	0.495	1
235.243	n/a	categorize_trial	m	m	M	0.45	1
238.266	n/a	categorize_trial	v	v	X	0.77	1
241.288	n/a	categorize_trial	m	m	M	0.692	1
244.31	n/a	categorize_trial	v	v	X	0.51	1
247.339	n/a	categorize_trial	m	m	M	0.56	1
250.36	n/a	categorize_trial	v	v	X	0.571	1
253.376	n/a	categorize_trial	m	m	M	0.628	1
256.397	n/a	categorize_trial	v	v	X	0.655	1
259.411	n/a	categorize_trial	v	v	X	0.625	1
262.447	n/a	categorize_trial	v	v	X	0.717	1
265.455	n/a	categorize_trial	v	v	X	0.837	1
268.476	n/a	categorize_trial	m	m	M	0.728	1
271.499	n/a	categorize_trial	m	m	M	0.554	1
274.52	n/a	categorize_trial	m	m	M	0.628	1
277.55	n/a	categorize_trial	v	v	X	0.879	1
280.57	n/a	categorize_trial	m	m	M	0.753	1
