onset	duration	trial_type	stim_category	response	response_key	response_time	accuracy
0.0	30.0	rest_eyesopen	n/a	n/a	n/a	n/a	n/a
30.0	30.0	rest_eyesclosed	n/a	n/a	n/a	n/a	n/a
60.0	n/a	categorize_trial	v	v	X	1.619	1
62.522	n/a	categorize_trial	v	v	X	0.683	1
65.044	n/a	categorize_trial	v	v	X	0.513	1
67.574	n/a	categorize_trial	v	v	X	0.57	1
70.096	n/a	categorize_trial	v	v	X	0.477	1
72.618	n/a	categorize_trial	m	v	X	0.531	0
75.132	n/a	categorize_trial	m	m	M	0.882	1
77.654	n/a	categorize_trial	v	m	M	0.8	0
80.192	n/a	categorize_trial	m	m	M	0.744	1
82.714	n/a	categorize_trial	m	m	M	0.553	1
85.244	n/a	categorize_trial	v	v	X	0.636	1
87.774	n/a	categorize_trial	v	v	X	0.582	1
90.296	n/a	categorize_trial	v	v	X	0.594	1
92.818	n/a	categorize_trial	m	m	M	0.718	1
95.34	n/a	categorize_trial	m	m	M	0.662	1
97.87	n/a	categorize_trial	m	m	M	0.415	1
100.392	n/a	categorize_trial	v	v	X	0.512	1
102.921	n/a	categorize_trial	v	v	X	0.531	1
105.444	n/a	categorize_trial	v	v	X	0.813	1
107.973	n/a	categorize_trial	m	m	M	0.756	1
110.488	n/a	categorize_trial	m	m	M	0.632	1
113.017	n/a	categorize_trial	v	v	X	0.582	1
115.524	n/a	categorize_trial	v	v	X	0.593	1
118.046	n/a	categorize_trial	v	v	X	0.517	1
120.576	n/a	categorize_trial	m	m	M	0.645	1
123.098	n/a	categorize_trial	m	m	M	0.884	1
125.612	n/a	categorize_trial	v	v	X	0.656	1
128.118	n/a	categorize_trial	m	m	M	0.914	1
130.64	n/a	categorize_trial	m	m	M	0.496	1
133.17	n/a	categorize_trial	m	m	M	0.443	1
135.7	n/a	categorize_trial	m	m	M	0.694	1
138.23	n/a	categorize_trial	m	m	M	0.814	1
140.76	n/a	categorize_trial	m	v	X	0.654	0
143.29	n/a	categorize_trial	v	m	M	0.736	0
145.812	n/a	categorize_trial	m	m	M	0.551	1
148.342	n/a	categorize_trial	v	v	X	0.577	1
150.871	n/a	categorize_trial	m	m	M	0.685	1
153.401	n/a	categorize_trial	m	m	M	0.49	1
155.931	n/a	categorize_trial	m	m	M	0.506	1
158.445	n/a	categorize_trial	v	v	X	0.563	1
160.975	n/a	categorize_trial	m	m	M	0.535	1
163.505	n/a	categorize_trial	v	m	M	0.511	0
166.027	n/a	categorize_trial	v	v	X	0.57	1
168.557	n/a	categorize_trial	v	v	X	0.837	1
171.087	n/a	categorize_trial	v	v	X	0.522	1
173.593	n/a	categorize_trial	v	v	X	0.656	1
176.107	n/a	categorize_trial	v	v	X	0.498	1
178.629	n/a	categorize_trial	v	v	X	0.465	1
181.167	n/a	categorize_trial	m	m	M	0.515	1
183.674	n/a	categorize_trial	m	m	M	0.853	1
186.196	n/a	categorize_trial	v	v	X	0.653	1
188.725	n/a	categorize_trial	v	v	X	0.557	1
191.255	n/a	categorize_trial	m	m	M	0.576	1
193.793	n/a	categorize_trial	m	v	X	0.601	0
196.315	n/a	categorize_trial	v	v	X	0.507	1
198.845	n/a	categorize_trial	m	m	M	0.542	1
201.375	n/a	categorize_trial	m	m	M	0.675	1
203.912	n/a	categorize_trial	m	m	M	0.688	1
206.434	n/a	categorize_trial	m	m	M	0.713	1
208.964	n/a	categorize_trial	v	v	X	0.812	1
211.478	n/a	categorize_trial	m	m	M	0.591	1
214.0	n/a	categorize_trial	m	m	M	0.887	1
216.515	n/a	categorize_trial	m	m	M	0.529	1
219.029	n/a	categorize_trial	v	m	M	0.666	0
221.551	n/a	categorize_trial	m	v	X	0.649	0
224.065	n/a	categorize_trial	m	m	M	0.741	1
226.595	n/a	categorize_trial	v	v	X	0.558	1
229.125	n/a	categorize_trial	v	v	X	0.585	1
231.639	n/a	categorize_trial	v	v	X	0.489	1
234.161	n/a	categorize_trial	m	m	M	0.433	1
236.699	n/a	categorize_trial	v	v	X	0.483	1
239.229	n/a	categorize_trial	m	v	X	0.424	0
241.751	n/a	categorize_trial	v	v	X	0.681	1
244.273	n/a	categorize_trial	m	v	X	0.515	0
