onset	duration	trial_type	stim_category	response	response_key	response_time	accuracy
0.0	30.0	rest_eyesopen	n/a	n/a	n/a	n/a	n/a
30.0	30.0	rest_eyesclosed	n/a	n/a	n/a	n/a	n/a
60.0	n/a	categorize_trial	v	v	X	1.225	1
63.022	n/a	categorize_trial	m	m	M	0.964	1
66.044	n/a	categorize_trial	v	v	X	0.545	1
69.05	n/a	categorize_trial	m	m	M	0.98	1
72.072	n/a	categorize_trial	v	m	M	1.066	0
75.086	n/a	categorize_trial	m	m	M	0.651	1
78.099	n/a	categorize_trial	v	m	M	0.967	0
81.121	n/a	categorize_trial	v	v	X	1.06	1
84.135	n/a	categorize_trial	m	m	M	0.656	1
87.149	n/a	categorize_trial	v	v	X	0.703	1
90.163	n/a	categorize_trial	v	v	X	0.727	1
93.185	n/a	categorize_trial	m	m	M	0.83	1
96.207	n/a	categorize_trial	v	v	X	0.605	1
99.229	n/a	categorize_trial	m	m	M	0.761	1
102.235	n/a	categorize_trial	v	v	X	0.56	1
105.257	n/a	categorize_trial	v	v	X	0.485	1
108.271	n/a	categorize_trial	v	v	X	0.887	1
111.3	n/a	categorize_trial	m	m	M	0.719	1
114.314	n/a	categorize_trial	v	v	X	0.605	1
117.32	n/a	categorize_trial	m	m	M	0.55	1
120.334	n/a	categorize_trial	m	m	M	0.525	1
123.356	n/a	categorize_trial	m	m	M	0.672	1
126.378	n/a	categorize_trial	m	v	X	0.573	0
129.384	n/a	categorize_trial	v	v	X	0.67	1
132.398	n/a	categorize_trial	v	v	X	0.578	1
135.404	n/a	categorize_trial	v	v	X	0.656	1
138.426	n/a	categorize_trial	m	v	X	0.695	0
141.448	n/a	categorize_trial	m	m	M	0.952	1
144.454	n/a	categorize_trial	m	m	M	0.651	1
147.476	n/a	categorize_trial	m	m	M	0.54	1
150.497	n/a	categorize_trial	v	v	X	0.536	1
153.511	n/a	categorize_trial	v	m	M	0.734	0
156.518	n/a	categorize_trial	m	m	M	0.602	1
159.532	n/a	categorize_trial	m	m	M	0.577	1
162.553	n/a	categorize_trial	m	m	M	0.514	1
165.56	n/a	categorize_trial	m	m	M	0.677	1
168.574	n/a	categorize_trial	v	v	X	0.616	1
171.588	n/a	categorize_trial	v	v	X	0.589	1
174.601	n/a	categorize_trial	v	m	M	0.925	0
177.615	n/a	categorize_trial	m	m	M	1.128	1
180.622	n/a	categorize_trial	m	m	M	0.755	1
183.643	n/a	categorize_trial	m	m	M	0.632	1
186.65	n/a	categorize_trial	m	m	M	0.525	1
189.664	n/a	categorize_trial	v	m	M	1.346	0
192.67	n/a	categorize_trial	m	m	M	0.71	1
195.684	n/a	categorize_trial	v	v	X	0.553	1
198.706	n/a	categorize_trial	m	m	M	0.585	1
201.735	n/a	categorize_trial	v	v	X	0.55	1
204.757	n/a	categorize_trial	v	v	X	0.612	1
207.763	n/a	categorize_trial	v	v	X	0.474	1
210.777	n/a	categorize_trial	v	v	X	0.502	1
213.783	n/a	categorize_trial	m	m	M	0.702	1
216.797	n/a	categorize_trial	v	m	M	0.639	0
219.811	n/a	categorize_trial	m	m	M	0.614	1
222.825	n/a	categorize_trial	v	v	X	0.631	1
225.831	n/a	categorize_trial	m	v	X	0.649	0
228.861	n/a	categorize_trial	m	m	M	0.758	1
231.875	n/a	categorize_trial	v	v	X	0.54	1
234.889	n/a	categorize_trial	m	m	M	0.725	1
237.911	n/a	categorize_trial	m	m	M	0.62	1
240.932	n/a	categorize_trial	m	m	M	0.677	1
243.946	n/a	categorize_trial	m	m	M	0.598	1
246.96	n/a	categorize_trial	m	m	M	0.5	1
249.982	n/a	categorize_trial	v	v	X	0.611	1
253.012	n/a	categorize_trial	m	m	M	0.57	1
256.018	n/a	categorize_trial	v	v	X	0.528	1
259.024	n/a	categorize_trial	v	v	X	0.54	1
262.038	n/a	categorize_trial	m	m	M	0.532	1
265.06	n/a	categorize_trial	m	m	M	0.517	1
268.066	n/a	categorize_trial	v	m	M	0.758	0
271.08	n/a	categorize_trial	v	v	X	0.781	1
274.086	n/a	categorize_trial	v	v	X	0.534	1
277.092	n/a	categorize_trial	v	v	X	0.787	1
280.114	n/a	categorize_trial	m	v	X	0.489	0
