onset	duration	trial_type	stim_category	response	response_key	response_time	accuracy
0.0	30.0	rest_eyesopen	n/a	n/a	n/a	n/a	n/a
30.0	30.0	rest_eyesclosed	n/a	n/a	n/a	n/a	n/a
60.0	n/a	categorize_trial	v	v	X	1.481	1
62.514	n/a	categorize_trial	v	v	X	0.932	1
65.036	n/a	categorize_trial	m	m	M	1.487	1
67.574	n/a	categorize_trial	v	v	X	0.68	1
70.096	n/a	categorize_trial	m	m	M	0.556	1
72.618	n/a	categorize_trial	m	m	M	1.771	1
75.14	n/a	categorize_trial	m	v	X	1.799	0
77.662	n/a	categorize_trial	v	v	X	1.039	1
80.192	n/a	categorize_trial	v	v	X	1.072	1
82.714	n/a	categorize_trial	m	m	M	0.856	1
85.244	n/a	categorize_trial	v	v	X	0.755	1
87.766	n/a	categorize_trial	m	v	X	1.527	0
90.288	n/a	categorize_trial	v	m	M	1.025	0
92.81	n/a	categorize_trial	v	m	M	0.961	0
95.34	n/a	categorize_trial	m	m	M	0.828	1
97.862	n/a	categorize_trial	m	v	X	0.941	0
102.906	n/a	categorize_trial	m	m	M	1.03	1
105.428	n/a	categorize_trial	m	m	M	0.776	1
107.958	n/a	categorize_trial	m	m	M	0.945	1
110.472	n/a	categorize_trial	v	v	X	1.281	1
112.994	n/a	categorize_trial	m	m	M	0.802	1
115.524	n/a	categorize_trial	v	v	X	1.869	1
118.046	n/a	categorize_trial	m	m	M	0.848	1
120.576	n/a	categorize_trial	v	m	M	0.718	0
123.098	n/a	categorize_trial	v	m	M	1.495	0
125.605	n/a	categorize_trial	m	m	M	0.735	1
128.127	n/a	categorize_trial	m	m	M	0.676	1
130.657	n/a	categorize_trial	m	m	M	1.022	1
133.171	n/a	categorize_trial	m	m	M	0.875	1
135.701	n/a	categorize_trial	m	m	M	0.656	1
138.223	n/a	categorize_trial	v	m	M	1.293	0
140.745	n/a	categorize_trial	v	v	X	1.463	1
143.267	n/a	categorize_trial	v	v	X	0.945	1
145.797	n/a	categorize_trial	v	v	X	1.343	1
148.311	n/a	categorize_trial	m	m	M	0.77	1
150.825	n/a	categorize_trial	v	v	X	1.268	1
153.355	n/a	categorize_trial	v	v	X	0.766	1
155.877	n/a	categorize_trial	v	v	X	0.862	1
158.399	n/a	categorize_trial	m	m	M	0.601	1
160.913	n/a	categorize_trial	v	v	X	1.148	1
163.435	n/a	categorize_trial	m	v	X	1.876	0
165.958	n/a	categorize_trial	v	m	M	0.75	0
168.487	n/a	categorize_trial	m	m	M	0.784	1
171.009	n/a	categorize_trial	v	v	X	0.732	1
173.516	n/a	categorize_trial	v	m	M	0.959	0
176.046	n/a	categorize_trial	m	m	M	0.727	1
178.576	n/a	categorize_trial	m	m	M	0.636	1
181.09	n/a	categorize_trial	m	m	M	0.972	1
183.604	n/a	categorize_trial	v	v	X	0.634	1
186.118	n/a	categorize_trial	v	v	X	0.823	1
188.648	n/a	categorize_trial	v	v	X	0.77	1
191.17	n/a	categorize_trial	m	m	M	1.012	1
193.7	n/a	categorize_trial	m	m	M	0.634	1
196.222	n/a	categorize_trial	v	v	X	0.816	1
198.752	n/a	categorize_trial	m	m	M	0.759	1
201.274	n/a	categorize_trial	m	m	M	0.707	1
203.804	n/a	categorize_trial	m	m	M	0.609	1
206.326	n/a	categorize_trial	v	v	X	1.183	1
208.848	n/a	categorize_trial	m	m	M	0.808	1
211.378	n/a	categorize_trial	m	m	M	0.734	1
213.9	n/a	categorize_trial	m	m	M	0.695	1
216.422	n/a	categorize_trial	m	v	X	1.48	0
218.936	n/a	categorize_trial	m	m	M	0.969	1
221.443	n/a	categorize_trial	v	m	M	1.3	0
223.973	n/a	categorize_trial	v	m	M	0.726	0
226.495	n/a	categorize_trial	m	m	M	0.744	1
229.009	n/a	categorize_trial	m	m	M	1.099	1
231.539	n/a	categorize_trial	v	v	X	0.798	1
234.069	n/a	categorize_trial	v	v	X	1.133	1
236.591	n/a	categorize_trial	v	v	X	0.586	1
239.121	n/a	categorize_trial	m	m	M	0.81	1
241.643	n/a	categorize_trial	v	v	X	1.178	1
244.172	n/a	categorize_trial	v	v	X	0.737	1
