onset	duration	trial_type	stim_category	response	response_key	response_time	accuracy
0.0	30.0	rest_eyesopen	n/a	n/a	n/a	n/a	n/a
30.0	30.0	rest_eyesclosed	n/a	n/a	n/a	n/a	n/a
66.059	n/a	categorize_trial	v	v	X	1.378	1
69.081	n/a	categorize_trial	v	v	X	1.243	1
72.103	n/a	categorize_trial	v	v	X	0.653	1
75.14	n/a	categorize_trial	m	m	M	0.752	1
78.154	n/a	categorize_trial	v	v	X	0.876	1
81.176	n/a	categorize_trial	m	m	M	0.854	1
84.198	n/a	categorize_trial	m	m	M	0.848	1
87.211	n/a	categorize_trial	m	m	M	0.721	1
90.225	n/a	categorize_trial	m	m	M	0.581	1
93.255	n/a	categorize_trial	m	m	M	0.71	1
96.277	n/a	categorize_trial	m	v	X	1.447	0
99.291	n/a	categorize_trial	v	v	X	0.913	1
102.32	n/a	categorize_trial	v	v	X	0.988	1
105.342	n/a	categorize_trial	m	m	M	0.71	1
108.364	n/a	categorize_trial	m	m	M	0.592	1
111.386	n/a	categorize_trial	m	m	M	0.642	1
114.407	n/a	categorize_trial	v	v	X	0.84	1
117.437	n/a	categorize_trial	m	m	M	0.671	1
120.459	n/a	categorize_trial	v	v	X	0.953	1
123.465	n/a	categorize_trial	m	m	M	0.739	1
126.487	n/a	categorize_trial	v	v	X	1.233	1
129.508	n/a	categorize_trial	v	v	X	0.723	1
132.538	n/a	categorize_trial	m	m	M	0.54	1
135.568	n/a	categorize_trial	v	v	X	0.838	1
138.589	n/a	categorize_trial	m	m	M	0.607	1
141.611	n/a	categorize_trial	m	m	M	0.5	1
144.633	n/a	categorize_trial	m	m	M	0.963	1
147.647	n/a	categorize_trial	v	v	X	1.494	1
150.676	n/a	categorize_trial	v	v	X	0.874	1
153.698	n/a	categorize_trial	v	v	X	0.887	1
156.736	n/a	categorize_trial	m	m	M	0.646	1
159.765	n/a	categorize_trial	v	v	X	1.281	1
162.787	n/a	categorize_trial	m	m	M	0.713	1
165.816	n/a	categorize_trial	v	v	X	0.847	1
168.83	n/a	categorize_trial	v	v	X	1.262	1
171.86	n/a	categorize_trial	v	v	X	0.712	1
174.882	n/a	categorize_trial	v	v	X	1.13	1
177.903	n/a	categorize_trial	m	m	M	0.574	1
180.925	n/a	categorize_trial	v	v	X	0.879	1
183.947	n/a	categorize_trial	m	m	M	0.641	1
186.969	n/a	categorize_trial	m	m	M	0.758	1
189.998	n/a	categorize_trial	m	m	M	0.623	1
193.02	n/a	categorize_trial	m	m	M	0.632	1
196.042	n/a	categorize_trial	m	m	M	0.658	1
199.079	n/a	categorize_trial	m	m	M	0.561	1
202.093	n/a	categorize_trial	m	m	M	0.599	1
205.107	n/a	categorize_trial	v	v	X	0.721	1
208.145	n/a	categorize_trial	m	m	M	0.654	1
211.166	n/a	categorize_trial	m	m	M	1.47	1
214.196	n/a	categorize_trial	v	v	X	0.832	1
217.218	n/a	categorize_trial	v	v	X	0.714	1
220.255	n/a	categorize_trial	v	v	X	0.608	1
223.277	n/a	categorize_trial	v	v	X	1.287	1
226.299	n/a	categorize_trial	v	v	X	0.636	1
229.328	n/a	categorize_trial	m	m	M	0.58	1
232.35	n/a	categorize_trial	m	m	M	0.767	1
235.372	n/a	categorize_trial	v	v	X	0.648	1
238.393	n/a	categorize_trial	m	m	M	0.606	1
241.423	n/a	categorize_trial	m	m	M	0.564	1
244.445	n/a	categorize_trial	m	m	M	0.655	1
247.474	n/a	categorize_trial	v	v	X	0.586	1
250.496	n/a	categorize_trial	v	v	X	0.78	1
253.51	n/a	categorize_trial	v	v	X	0.87	1
256.54	n/a	categorize_trial	m	m	M	0.712	1
259.569	n/a	categorize_trial	m	m	M	0.723	1
262.599	n/a	categorize_trial	v	v	X	1.081	1
265.613	n/a	categorize_trial	m	v	X	1.575	0
268.642	n/a	categorize_trial	v	v	X	0.978	1
271.672	n/a	categorize_trial	v	v	X	1.085	1
274.694	n/a	categorize_trial	v	v	X	0.862	1
277.715	n/a	categorize_trial	m	m	M	0.664	1
280.737	n/a	categorize_trial	v	v	X	0.581	1
