onset	duration	trial_type	stim_category	response	response_key	response_time	accuracy
0.0	30.0	rest_eyesopen	n/a	n/a	n/a	n/a	n/a
30.0	30.0	rest_eyesclosed	n/a	n/a	n/a	n/a	n/a
60.0	n/a	categorize_trial	m	m	M	1.272	1
62.514	n/a	categorize_trial	v	v	X	0.641	1
65.029	n/a	categorize_trial	v	v	X	1.097	1
67.551	n/a	categorize_trial	v	v	X	0.622	1
70.088	n/a	categorize_trial	v	m	M	0.619	0
72.61	n/a	categorize_trial	m	v	X	0.752	0
75.125	n/a	categorize_trial	v	v	X	0.758	1
77.647	n/a	categorize_trial	m	v	X	0.876	0
80.153	n/a	categorize_trial	m	m	M	0.657	1
82.675	n/a	categorize_trial	m	m	M	0.467	1
85.205	n/a	categorize_trial	m	m	M	0.697	1
87.735	n/a	categorize_trial	m	m	M	0.703	1
90.249	n/a	categorize_trial	m	m	M	0.835	1
92.771	n/a	categorize_trial	m	m	M	0.699	1
95.293	n/a	categorize_trial	m	m	M	0.682	1
97.807	n/a	categorize_trial	m	m	M	0.74	1
100.33	n/a	categorize_trial	v	v	X	0.596	1
102.867	n/a	categorize_trial	m	m	M	0.75	1
105.374	n/a	categorize_trial	v	m	M	0.584	0
107.888	n/a	categorize_trial	v	v	X	0.687	1
110.418	n/a	categorize_trial	v	v	X	0.64	1
112.94	n/a	categorize_trial	v	v	X	0.541	1
115.462	n/a	categorize_trial	v	v	X	0.74	1
117.968	n/a	categorize_trial	v	v	X	0.784	1
120.49	n/a	categorize_trial	m	v	X	0.58	0
123.012	n/a	categorize_trial	v	v	X	0.855	1
125.542	n/a	categorize_trial	v	v	X	0.853	1
128.072	n/a	categorize_trial	v	m	M	0.835	0
130.602	n/a	categorize_trial	m	m	M	1.125	1
133.124	n/a	categorize_trial	m	v	X	0.838	0
135.646	n/a	categorize_trial	m	m	M	0.536	1
138.168	n/a	categorize_trial	m	m	M	0.729	1
140.682	n/a	categorize_trial	v	m	M	0.638	0
143.212	n/a	categorize_trial	m	m	M	0.8	1
145.727	n/a	categorize_trial	v	v	X	0.717	1
148.256	n/a	categorize_trial	v	m	M	0.616	0
150.763	n/a	categorize_trial	m	v	X	0.824	0
153.301	n/a	categorize_trial	m	m	M	0.545	1
155.823	n/a	categorize_trial	v	v	X	0.573	1
158.337	n/a	categorize_trial	v	v	X	0.735	1
160.851	n/a	categorize_trial	v	v	X	0.704	1
163.365	n/a	categorize_trial	v	v	X	0.605	1
165.895	n/a	categorize_trial	v	m	M	0.655	0
168.425	n/a	categorize_trial	v	v	X	0.6	1
170.947	n/a	categorize_trial	v	v	X	0.643	1
173.461	n/a	categorize_trial	m	v	X	0.844	0
175.983	n/a	categorize_trial	v	v	X	0.639	1
178.506	n/a	categorize_trial	m	m	M	0.63	1
181.028	n/a	categorize_trial	v	m	M	0.718	0
183.542	n/a	categorize_trial	v	v	X	0.664	1
186.072	n/a	categorize_trial	v	v	X	0.624	1
188.594	n/a	categorize_trial	m	v	X	0.682	0
191.1	n/a	categorize_trial	v	m	M	0.687	0
193.63	n/a	categorize_trial	m	v	X	0.775	0
196.168	n/a	categorize_trial	m	m	M	0.541	1
198.682	n/a	categorize_trial	m	m	M	0.666	1
201.212	n/a	categorize_trial	v	v	X	0.972	1
203.726	n/a	categorize_trial	m	v	X	0.692	0
206.256	n/a	categorize_trial	m	m	M	0.667	1
208.778	n/a	categorize_trial	m	m	M	0.755	1
211.308	n/a	categorize_trial	m	v	X	0.572	0
213.83	n/a	categorize_trial	m	m	M	0.713	1
216.36	n/a	categorize_trial	m	m	M	0.569	1
218.882	n/a	categorize_trial	v	m	M	0.528	0
221.404	n/a	categorize_trial	m	m	M	0.639	1
223.934	n/a	categorize_trial	m	m	M	0.622	1
226.464	n/a	categorize_trial	v	v	X	0.747	1
228.986	n/a	categorize_trial	v	v	X	0.708	1
231.508	n/a	categorize_trial	m	m	M	0.623	1
234.038	n/a	categorize_trial	v	m	M	0.651	0
236.56	n/a	categorize_trial	m	m	M	0.664	1
239.074	n/a	categorize_trial	m	m	M	0.586	1
241.604	n/a	categorize_trial	v	m	M	0.705	0
244.126	n/a	categorize_trial	m	m	M	0.544	1
