onset	duration	trial_type	stim_category	response	response_key	response_time	accuracy
0.0	30.0	rest_eyesopen	n/a	n/a	n/a	n/a	n/a
30.0	30.0	rest_eyesclosed	n/a	n/a	n/a	n/a	n/a
60.0	n/a	categorize_trial	m	m	M	1.487	1
63.022	n/a	categorize_trial	v	v	X	1.4	1
66.044	n/a	categorize_trial	v	m	M	1.219	0
69.065	n/a	categorize_trial	v	v	X	1.749	1
72.076	n/a	categorize_trial	v	v	X	1.259	1
75.105	n/a	categorize_trial	m	m	M	0.758	1
78.127	n/a	categorize_trial	v	v	X	1.128	1
81.145	n/a	categorize_trial	v	m	M	0.966	0
84.151	n/a	categorize_trial	m	m	M	0.847	1
87.165	n/a	categorize_trial	v	v	X	1.538	1
90.195	n/a	categorize_trial	v	v	X	0.907	1
93.217	n/a	categorize_trial	v	v	X	0.759	1
96.246	n/a	categorize_trial	v	m	M	1.192	0
99.272	n/a	categorize_trial	v	v	X	1.078	1
102.294	n/a	categorize_trial	m	m	M	0.936	1
105.319	n/a	categorize_trial	m	m	M	0.886	1
108.33	n/a	categorize_trial	m	m	M	0.573	1
111.359	n/a	categorize_trial	v	v	X	2.015	1
114.377	n/a	categorize_trial	v	v	X	0.877	1
117.395	n/a	categorize_trial	m	m	M	0.707	1
120.413	n/a	categorize_trial	m	m	M	0.889	1
123.446	n/a	categorize_trial	m	m	M	1.151	1
129.486	n/a	categorize_trial	m	v	X	0.512	0
132.508	n/a	categorize_trial	m	m	M	0.602	1
135.541	n/a	categorize_trial	v	m	M	0.912	0
138.559	n/a	categorize_trial	m	m	M	0.966	1
141.569	n/a	categorize_trial	v	v	X	1.3	1
144.58	n/a	categorize_trial	v	v	X	0.938	1
147.609	n/a	categorize_trial	v	v	X	0.773	1
150.615	n/a	categorize_trial	v	m	M	0.726	0
153.641	n/a	categorize_trial	m	v	X	0.774	0
156.667	n/a	categorize_trial	m	m	M	0.667	1
159.685	n/a	categorize_trial	m	m	M	0.633	1
162.714	n/a	categorize_trial	m	v	X	1.075	0
165.744	n/a	categorize_trial	m	m	M	0.758	1
168.762	n/a	categorize_trial	m	m	M	0.572	1
171.78	n/a	categorize_trial	v	v	X	0.738	1
174.802	n/a	categorize_trial	v	v	X	0.948	1
177.812	n/a	categorize_trial	m	v	X	0.898	0
180.841	n/a	categorize_trial	v	m	M	0.756	0
183.859	n/a	categorize_trial	v	v	X	0.866	1
186.885	n/a	categorize_trial	m	m	M	0.857	1
189.919	n/a	categorize_trial	v	v	X	0.943	1
192.944	n/a	categorize_trial	v	m	M	1.294	0
195.97	n/a	categorize_trial	m	m	M	0.819	1
198.984	n/a	categorize_trial	m	m	M	0.726	1
202.002	n/a	categorize_trial	m	m	M	0.564	1
205.02	n/a	categorize_trial	m	m	M	1.122	1
208.042	n/a	categorize_trial	v	v	X	1.099	1
211.06	n/a	categorize_trial	m	m	M	0.769	1
214.077	n/a	categorize_trial	v	v	X	0.816	1
217.103	n/a	categorize_trial	m	m	M	0.726	1
220.117	n/a	categorize_trial	v	v	X	1.08	1
223.139	n/a	categorize_trial	m	m	M	1.09	1
226.157	n/a	categorize_trial	m	m	M	1.464	1
229.179	n/a	categorize_trial	m	m	M	0.546	1
232.197	n/a	categorize_trial	v	v	X	0.689	1
235.23	n/a	categorize_trial	v	v	X	0.895	1
238.26	n/a	categorize_trial	v	v	X	0.913	1
241.266	n/a	categorize_trial	v	v	X	1.035	1
244.284	n/a	categorize_trial	m	v	X	0.665	0
247.306	n/a	categorize_trial	m	m	M	0.731	1
250.324	n/a	categorize_trial	v	v	X	0.77	1
253.345	n/a	categorize_trial	v	m	M	0.763	0
256.359	n/a	categorize_trial	m	v	X	0.789	0
259.389	n/a	categorize_trial	m	v	X	0.8	0
262.399	n/a	categorize_trial	m	m	M	0.702	1
265.421	n/a	categorize_trial	v	v	X	0.664	1
268.447	n/a	categorize_trial	m	m	M	0.646	1
271.465	n/a	categorize_trial	m	m	M	0.644	1
274.494	n/a	categorize_trial	v	v	X	1.423	1
277.508	n/a	categorize_trial	v	v	X	1.057	1
280.53	n/a	categorize_trial	m	m	M	1.283	1
