onset	duration	trial_type	stim_category	response	response_key	response_time	accuracy
0.0	30.0	rest_eyesopen	n/a	n/a	n/a	n/a	n/a
30.0	30.0	rest_eyesclosed	n/a	n/a	n/a	n/a	n/a
63.014	n/a	categorize_trial	v	v	X	2.337	1
66.044	n/a	categorize_trial	v	m	M	1.424	0
69.066	n/a	categorize_trial	m	m	M	1.075	1
72.087	n/a	categorize_trial	m	m	M	1.167	1
75.117	n/a	categorize_trial	v	v	X	0.97	1
78.139	n/a	categorize_trial	v	v	X	0.853	1
81.153	n/a	categorize_trial	v	v	X	1.894	1
84.183	n/a	categorize_trial	m	m	M	1.127	1
87.212	n/a	categorize_trial	m	m	M	0.832	1
90.234	n/a	categorize_trial	v	v	X	0.754	1
93.248	n/a	categorize_trial	m	m	M	0.776	1
96.27	n/a	categorize_trial	v	v	X	1.274	1
99.3	n/a	categorize_trial	v	v	X	1.732	1
102.322	n/a	categorize_trial	m	m	M	0.687	1
105.343	n/a	categorize_trial	v	v	X	0.704	1
108.365	n/a	categorize_trial	v	v	X	0.805	1
111.387	n/a	categorize_trial	m	m	M	1.682	1
114.409	n/a	categorize_trial	m	m	M	0.845	1
117.431	n/a	categorize_trial	v	m	M	1.817	0
120.46	n/a	categorize_trial	v	v	X	1.436	1
123.467	n/a	categorize_trial	m	m	M	1.501	1
126.489	n/a	categorize_trial	m	m	M	1.166	1
129.51	n/a	categorize_trial	v	m	M	0.911	0
132.54	n/a	categorize_trial	v	v	X	1.91	1
135.562	n/a	categorize_trial	m	m	M	1.279	1
138.584	n/a	categorize_trial	v	v	X	0.751	1
141.613	n/a	categorize_trial	m	m	M	0.918	1
144.635	n/a	categorize_trial	m	m	M	0.806	1
147.649	n/a	categorize_trial	m	m	M	0.647	1
150.679	n/a	categorize_trial	v	v	X	0.942	1
153.693	n/a	categorize_trial	m	m	M	1.161	1
156.715	n/a	categorize_trial	v	v	X	0.788	1
159.737	n/a	categorize_trial	m	m	M	0.724	1
162.766	n/a	categorize_trial	m	v	X	0.758	0
165.788	n/a	categorize_trial	v	v	X	0.985	1
168.81	n/a	categorize_trial	m	m	M	1.093	1
171.832	n/a	categorize_trial	m	m	M	0.667	1
174.862	n/a	categorize_trial	m	m	M	2.331	1
177.883	n/a	categorize_trial	m	m	M	1.102	1
180.905	n/a	categorize_trial	v	v	X	0.91	1
183.919	n/a	categorize_trial	v	v	X	0.904	1
186.941	n/a	categorize_trial	v	v	X	0.999	1
189.955	n/a	categorize_trial	v	v	X	0.784	1
192.977	n/a	categorize_trial	m	m	M	0.7	1
196.007	n/a	categorize_trial	v	v	X	0.905	1
199.021	n/a	categorize_trial	v	v	X	0.739	1
202.043	n/a	categorize_trial	m	m	M	0.951	1
205.072	n/a	categorize_trial	m	m	M	0.631	1
208.086	n/a	categorize_trial	m	m	M	0.592	1
211.1	n/a	categorize_trial	v	v	X	1.566	1
214.13	n/a	categorize_trial	m	m	M	0.904	1
217.16	n/a	categorize_trial	m	m	M	0.594	1
220.182	n/a	categorize_trial	v	v	X	0.737	1
223.203	n/a	categorize_trial	m	m	M	0.794	1
226.241	n/a	categorize_trial	m	m	M	0.703	1
229.271	n/a	categorize_trial	v	v	X	0.723	1
232.292	n/a	categorize_trial	v	v	X	0.772	1
235.314	n/a	categorize_trial	v	v	X	1.374	1
238.336	n/a	categorize_trial	m	m	M	1.1	1
241.35	n/a	categorize_trial	m	m	M	0.682	1
244.372	n/a	categorize_trial	m	m	M	0.578	1
247.386	n/a	categorize_trial	m	m	M	0.554	1
250.408	n/a	categorize_trial	v	m	M	0.491	0
253.422	n/a	categorize_trial	v	v	X	0.736	1
256.444	n/a	categorize_trial	m	m	M	0.654	1
259.474	n/a	categorize_trial	m	m	M	1.066	1
262.503	n/a	categorize_trial	m	m	M	0.94	1
265.525	n/a	categorize_trial	v	v	X	1.097	1
268.547	n/a	categorize_trial	v	v	X	1.232	1
271.569	n/a	categorize_trial	v	v	X	1.012	1
274.591	n/a	categorize_trial	v	v	X	0.819	1
277.612	n/a	categorize_trial	m	m	M	0.689	1
280.634	n/a	categorize_trial	v	v	X	0.923	1
