onset	duration	trial_type	stim_category	response	response_key	response_time	accuracy
0.0	30.0	rest_eyesopen	n/a	n/a	n/a	n/a	n/a
30.0	30.0	rest_eyesclosed	n/a	n/a	n/a	n/a	n/a
62.522	n/a	categorize_trial	m	m	M	0.874	1
65.052	n/a	categorize_trial	m	m	M	0.625	1
67.574	n/a	categorize_trial	v	v	X	0.618	1
70.096	n/a	categorize_trial	m	m	M	0.669	1
72.618	n/a	categorize_trial	m	m	M	0.579	1
75.148	n/a	categorize_trial	v	m	M	0.637	0
77.67	n/a	categorize_trial	m	m	M	0.97	1
80.192	n/a	categorize_trial	m	v	X	1.119	0
82.714	n/a	categorize_trial	m	m	M	0.615	1
85.228	n/a	categorize_trial	v	m	M	0.981	0
87.758	n/a	categorize_trial	v	v	X	0.829	1
90.28	n/a	categorize_trial	m	m	M	1.012	1
92.795	n/a	categorize_trial	v	v	X	0.912	1
95.317	n/a	categorize_trial	v	v	X	0.968	1
97.846	n/a	categorize_trial	m	v	X	0.769	0
100.376	n/a	categorize_trial	m	m	M	1.052	1
102.906	n/a	categorize_trial	v	m	M	0.908	0
105.436	n/a	categorize_trial	m	m	M	1.0	1
107.95	n/a	categorize_trial	v	v	X	0.9	1
110.472	n/a	categorize_trial	v	v	X	0.993	1
112.987	n/a	categorize_trial	v	v	X	1.276	1
115.524	n/a	categorize_trial	m	v	X	0.965	0
118.031	n/a	categorize_trial	v	v	X	0.875	1
120.561	n/a	categorize_trial	m	v	X	1.33	0
123.083	n/a	categorize_trial	v	v	X	0.973	1
125.605	n/a	categorize_trial	m	m	M	1.048	1
128.127	n/a	categorize_trial	v	v	X	1.231	1
130.649	n/a	categorize_trial	v	v	X	0.748	1
133.171	n/a	categorize_trial	v	v	X	0.728	1
135.701	n/a	categorize_trial	m	m	M	0.926	1
138.223	n/a	categorize_trial	m	m	M	0.663	1
140.745	n/a	categorize_trial	m	m	M	0.585	1
143.267	n/a	categorize_trial	v	v	X	0.809	1
145.797	n/a	categorize_trial	m	m	M	0.673	1
148.311	n/a	categorize_trial	m	m	M	0.941	1
150.841	n/a	categorize_trial	v	m	M	0.747	0
153.355	n/a	categorize_trial	v	v	X	0.878	1
155.885	n/a	categorize_trial	v	v	X	0.789	1
158.399	n/a	categorize_trial	m	m	M	0.763	1
160.921	n/a	categorize_trial	v	v	X	0.709	1
163.435	n/a	categorize_trial	m	m	M	0.625	1
165.957	n/a	categorize_trial	v	v	X	0.597	1
168.48	n/a	categorize_trial	v	v	X	0.68	1
170.994	n/a	categorize_trial	m	m	M	0.62	1
173.5	n/a	categorize_trial	v	v	X	0.623	1
176.03	n/a	categorize_trial	m	m	M	1.049	1
178.56	n/a	categorize_trial	v	v	X	0.651	1
181.082	n/a	categorize_trial	m	m	M	1.12	1
183.604	n/a	categorize_trial	m	m	M	0.667	1
186.134	n/a	categorize_trial	m	v	X	0.778	0
188.656	n/a	categorize_trial	m	m	M	0.829	1
191.186	n/a	categorize_trial	v	v	X	0.751	1
193.7	n/a	categorize_trial	m	m	M	0.94	1
196.222	n/a	categorize_trial	m	m	M	0.881	1
198.752	n/a	categorize_trial	v	v	X	0.764	1
201.282	n/a	categorize_trial	v	v	X	0.76	1
203.804	n/a	categorize_trial	m	m	M	0.751	1
206.326	n/a	categorize_trial	m	m	M	0.61	1
208.84	n/a	categorize_trial	m	m	M	0.629	1
211.37	n/a	categorize_trial	m	m	M	0.703	1
213.908	n/a	categorize_trial	m	m	M	0.763	1
216.43	n/a	categorize_trial	m	m	M	0.647	1
218.96	n/a	categorize_trial	m	m	M	0.584	1
221.474	n/a	categorize_trial	v	v	X	1.238	1
223.988	n/a	categorize_trial	v	v	X	0.744	1
226.51	n/a	categorize_trial	v	v	X	0.686	1
229.024	n/a	categorize_trial	v	v	X	0.777	1
231.539	n/a	categorize_trial	m	m	M	0.691	1
234.061	n/a	categorize_trial	v	v	X	0.804	1
236.583	n/a	categorize_trial	v	v	X	0.677	1
239.105	n/a	categorize_trial	m	m	M	0.622	1
241.627	n/a	categorize_trial	v	v	X	0.935	1
244.157	n/a	categorize_trial	v	v	X	0.878	1
