onset	duration	trial_type	stim_category	response	response_key	response_time	accuracy
0.0	30.0	rest_eyesopen	n/a	n/a	n/a	n/a	n/a
30.0	30.0	rest_eyesclosed	n/a	n/a	n/a	n/a	n/a
63.001	n/a	categorize_trial	m	m	M	0.828	1
66.005	n/a	categorize_trial	v	v	X	0.682	1
69.009	n/a	categorize_trial	m	m	M	0.529	1
72.015	n/a	categorize_trial	m	m	M	0.471	1
75.014	n/a	categorize_trial	v	v	X	0.601	1
78.018	n/a	categorize_trial	v	m	M	0.589	0
81.028	n/a	categorize_trial	m	m	M	0.851	1
84.033	n/a	categorize_trial	m	m	M	0.621	1
87.039	n/a	categorize_trial	m	m	M	0.546	1
90.037	n/a	categorize_trial	v	v	X	0.615	1
93.042	n/a	categorize_trial	v	v	X	1.042	1
96.048	n/a	categorize_trial	m	m	M	0.644	1
99.049	n/a	categorize_trial	m	m	M	0.738	1
102.055	n/a	categorize_trial	v	v	X	0.624	1
105.058	n/a	categorize_trial	m	m	M	0.63	1
108.065	n/a	categorize_trial	m	m	M	0.647	1
111.072	n/a	categorize_trial	m	m	M	0.486	1
114.071	n/a	categorize_trial	m	m	M	0.733	1
117.076	n/a	categorize_trial	v	m	M	0.814	0
120.082	n/a	categorize_trial	m	v	X	1.623	0
123.088	n/a	categorize_trial	v	v	X	0.869	1
126.09	n/a	categorize_trial	v	v	X	0.858	1
129.094	n/a	categorize_trial	m	m	M	1.059	1
132.099	n/a	categorize_trial	m	m	M	0.777	1
135.096	n/a	categorize_trial	v	m	M	1.23	0
138.102	n/a	categorize_trial	m	m	M	1.04	1
141.11	n/a	categorize_trial	v	m	M	0.81	0
144.108	n/a	categorize_trial	v	v	X	0.67	1
147.115	n/a	categorize_trial	m	m	M	0.728	1
150.12	n/a	categorize_trial	v	v	X	1.024	1
153.125	n/a	categorize_trial	m	m	M	0.694	1
156.124	n/a	categorize_trial	v	v	X	0.807	1
159.132	n/a	categorize_trial	v	m	M	0.818	0
162.131	n/a	categorize_trial	v	m	M	1.05	0
165.138	n/a	categorize_trial	v	v	X	1.259	1
168.144	n/a	categorize_trial	v	v	X	0.729	1
171.14	n/a	categorize_trial	m	m	M	0.852	1
174.145	n/a	categorize_trial	m	m	M	0.596	1
177.151	n/a	categorize_trial	v	v	X	0.633	1
180.157	n/a	categorize_trial	v	v	X	0.84	1
183.16	n/a	categorize_trial	v	v	X	1.097	1
186.164	n/a	categorize_trial	m	m	M	0.834	1
189.168	n/a	categorize_trial	v	v	X	0.72	1
192.173	n/a	categorize_trial	m	m	M	0.607	1
195.174	n/a	categorize_trial	v	m	M	0.77	0
198.179	n/a	categorize_trial	v	v	X	0.642	1
201.186	n/a	categorize_trial	m	v	X	0.711	0
204.193	n/a	categorize_trial	v	v	X	0.583	1
207.193	n/a	categorize_trial	m	m	M	0.618	1
210.195	n/a	categorize_trial	m	m	M	1.012	1
213.202	n/a	categorize_trial	v	v	X	0.595	1
216.208	n/a	categorize_trial	v	v	X	0.596	1
219.206	n/a	categorize_trial	v	v	X	0.606	1
222.212	n/a	categorize_trial	m	m	M	0.548	1
225.22	n/a	categorize_trial	v	v	X	0.834	1
228.226	n/a	categorize_trial	m	v	X	0.576	0
231.23	n/a	categorize_trial	m	m	M	0.713	1
234.228	n/a	categorize_trial	m	m	M	1.017	1
237.235	n/a	categorize_trial	v	v	X	0.942	1
240.24	n/a	categorize_trial	m	m	M	0.599	1
243.24	n/a	categorize_trial	m	m	M	0.836	1
246.249	n/a	categorize_trial	v	v	X	1.122	1
249.246	n/a	categorize_trial	v	v	X	0.708	1
252.251	n/a	categorize_trial	v	v	X	0.624	1
255.256	n/a	categorize_trial	v	v	X	0.672	1
258.263	n/a	categorize_trial	m	m	M	0.57	1
261.269	n/a	categorize_trial	v	v	X	0.628	1
264.271	n/a	categorize_trial	v	v	X	0.718	1
267.274	n/a	categorize_trial	m	m	M	0.727	1
270.28	n/a	categorize_trial	m	m	M	0.833	1
273.286	n/a	categorize_trial	m	m	M	0.503	1
276.285	n/a	categorize_trial	m	m	M	0.551	1
279.289	n/a	categorize_trial	m	m	M	0.417	1
