onset	duration	trial_type	stim_category	response	response_key	response_time	accuracy
0.0	30.0	rest_eyesopen	n/a	n/a	n/a	n/a	n/a
30.0	30.0	rest_eyesclosed	n/a	n/a	n/a	n/a	n/a
60.0	n/a	categorize_trial	m	m	M	1.104	1
63.022	n/a	categorize_trial	m	m	M	0.528	1
66.036	n/a	categorize_trial	m	m	M	0.485	1
69.057	n/a	categorize_trial	m	m	M	0.702	1
72.071	n/a	categorize_trial	v	v	X	0.914	1
75.085	n/a	categorize_trial	v	v	X	0.605	1
78.115	n/a	categorize_trial	v	v	X	0.692	1
81.129	n/a	categorize_trial	v	v	X	1.688	1
84.151	n/a	categorize_trial	v	v	X	0.934	1
87.157	n/a	categorize_trial	m	m	M	0.638	1
90.171	n/a	categorize_trial	v	v	X	0.656	1
93.185	n/a	categorize_trial	v	v	X	0.903	1
96.206	n/a	categorize_trial	m	m	M	0.565	1
99.22	n/a	categorize_trial	v	v	X	0.592	1
102.242	n/a	categorize_trial	m	m	M	0.67	1
105.256	n/a	categorize_trial	v	v	X	0.641	1
108.278	n/a	categorize_trial	v	v	X	0.659	1
111.292	n/a	categorize_trial	v	v	X	0.919	1
114.314	n/a	categorize_trial	m	m	M	0.76	1
117.32	n/a	categorize_trial	m	m	M	0.508	1
120.326	n/a	categorize_trial	v	v	X	0.946	1
123.363	n/a	categorize_trial	m	m	M	0.766	1
126.385	n/a	categorize_trial	m	m	M	0.493	1
129.407	n/a	categorize_trial	v	v	X	0.607	1
132.421	n/a	categorize_trial	m	m	M	0.863	1
135.435	n/a	categorize_trial	v	v	X	1.134	1
138.449	n/a	categorize_trial	m	v	X	1.747	0
141.47	n/a	categorize_trial	m	m	M	0.815	1
144.5	n/a	categorize_trial	v	v	X	0.795	1
147.522	n/a	categorize_trial	m	m	M	0.523	1
150.543	n/a	categorize_trial	m	m	M	0.802	1
153.557	n/a	categorize_trial	v	v	X	0.739	1
156.579	n/a	categorize_trial	v	v	X	0.914	1
159.601	n/a	categorize_trial	v	v	X	0.691	1
162.615	n/a	categorize_trial	m	m	M	0.721	1
165.629	n/a	categorize_trial	m	m	M	0.884	1
168.643	n/a	categorize_trial	m	m	M	0.479	1
171.665	n/a	categorize_trial	v	v	X	0.676	1
174.686	n/a	categorize_trial	m	m	M	0.49	1
177.7	n/a	categorize_trial	m	m	M	0.785	1
180.714	n/a	categorize_trial	m	m	M	0.57	1
183.736	n/a	categorize_trial	m	m	M	0.69	1
186.75	n/a	categorize_trial	v	v	X	0.821	1
189.772	n/a	categorize_trial	m	m	M	0.526	1
192.786	n/a	categorize_trial	m	m	M	1.168	1
195.807	n/a	categorize_trial	v	v	X	0.609	1
198.829	n/a	categorize_trial	v	v	X	0.639	1
201.859	n/a	categorize_trial	m	m	M	0.542	1
204.873	n/a	categorize_trial	m	m	M	0.558	1
207.887	n/a	categorize_trial	v	v	X	0.683	1
210.908	n/a	categorize_trial	m	m	M	0.433	1
213.93	n/a	categorize_trial	v	v	X	0.772	1
216.952	n/a	categorize_trial	v	m	M	1.381	0
219.974	n/a	categorize_trial	v	v	X	0.819	1
222.988	n/a	categorize_trial	m	m	M	0.544	1
226.009	n/a	categorize_trial	m	v	X	0.896	0
229.031	n/a	categorize_trial	m	m	M	0.607	1
232.053	n/a	categorize_trial	m	m	M	0.595	1
235.067	n/a	categorize_trial	m	m	M	0.611	1
238.081	n/a	categorize_trial	m	m	M	0.586	1
241.103	n/a	categorize_trial	v	v	X	0.697	1
244.132	n/a	categorize_trial	v	v	X	0.618	1
247.146	n/a	categorize_trial	v	v	X	0.619	1
250.16	n/a	categorize_trial	m	m	M	0.885	1
253.174	n/a	categorize_trial	v	v	X	0.639	1
256.203	n/a	categorize_trial	v	v	X	0.566	1
259.225	n/a	categorize_trial	v	v	X	0.572	1
262.247	n/a	categorize_trial	m	m	M	0.637	1
265.261	n/a	categorize_trial	v	v	X	0.914	1
268.283	n/a	categorize_trial	v	v	X	0.655	1
271.304	n/a	categorize_trial	v	v	X	0.672	1
274.326	n/a	categorize_trial	m	m	M	0.581	1
277.34	n/a	categorize_trial	v	v	X	0.635	1
280.362	n/a	categorize_trial	m	m	M	0.609	1
