onset	duration	trial_type	stim_category	response	response_key	response_time	accuracy
0.0	30.0	rest_eyesopen	n/a	n/a	n/a	n/a	n/a
30.0	30.0	rest_eyesclosed	n/a	n/a	n/a	n/a	n/a
62.522	n/a	categorize_trial	m	m	M	1.315	1
65.036	n/a	categorize_trial	v	?	other	1.009	n/a
67.566	n/a	categorize_trial	m	m	M	0.879	1
70.08	n/a	categorize_trial	v	?	other	0.86	n/a
72.595	n/a	categorize_trial	m	?	other	1.747	n/a
77.631	n/a	categorize_trial	v	?	other	1.883	n/a
80.161	n/a	categorize_trial	v	?	other	0.946	n/a
85.205	n/a	categorize_trial	m	m	M	0.866	1
87.727	n/a	categorize_trial	v	?	other	0.784	n/a
90.249	n/a	categorize_trial	m	m	M	1.192	1
92.763	n/a	categorize_trial	m	?	other	0.997	n/a
95.293	n/a	categorize_trial	v	?	other	0.996	n/a
97.807	n/a	categorize_trial	v	?	other	0.838	n/a
100.329	n/a	categorize_trial	v	?	other	1.219	n/a
102.859	n/a	categorize_trial	v	?	other	0.929	n/a
105.381	n/a	categorize_trial	m	m	M	1.173	1
107.903	n/a	categorize_trial	v	?	other	1.323	n/a
110.425	n/a	categorize_trial	m	?	other	0.859	n/a
112.939	n/a	categorize_trial	m	m	M	1.974	1
115.461	n/a	categorize_trial	v	?	other	1.112	n/a
117.983	n/a	categorize_trial	v	?	other	1.693	n/a
120.505	n/a	categorize_trial	v	?	other	0.764	n/a
123.019	n/a	categorize_trial	m	m	M	0.887	1
125.541	n/a	categorize_trial	m	m	M	1.474	1
128.063	n/a	categorize_trial	m	m	M	1.015	1
130.601	n/a	categorize_trial	m	m	M	0.952	1
133.123	n/a	categorize_trial	v	?	other	0.829	n/a
135.645	n/a	categorize_trial	v	?	other	1.474	n/a
138.167	n/a	categorize_trial	m	m	M	1.666	1
140.681	n/a	categorize_trial	m	m	M	0.654	1
143.203	n/a	categorize_trial	v	?	other	0.869	n/a
145.733	n/a	categorize_trial	m	?	other	0.925	n/a
148.263	n/a	categorize_trial	m	m	M	1.318	1
150.785	n/a	categorize_trial	v	?	other	1.794	n/a
153.299	n/a	categorize_trial	v	m	M	0.757	0
155.829	n/a	categorize_trial	m	?	other	1.704	n/a
158.343	n/a	categorize_trial	v	?	other	0.883	n/a
160.873	n/a	categorize_trial	v	?	other	1.11	n/a
163.387	n/a	categorize_trial	v	?	other	1.457	n/a
165.909	n/a	categorize_trial	m	m	M	0.924	1
168.416	n/a	categorize_trial	m	m	M	0.84	1
170.946	n/a	categorize_trial	m	m	M	1.812	1
173.476	n/a	categorize_trial	m	?	other	1.144	n/a
175.99	n/a	categorize_trial	v	?	other	1.438	n/a
178.512	n/a	categorize_trial	v	?	other	0.944	n/a
181.034	n/a	categorize_trial	v	?	other	1.797	n/a
183.548	n/a	categorize_trial	m	m	M	0.804	1
186.07	n/a	categorize_trial	v	?	other	0.935	n/a
188.584	n/a	categorize_trial	m	?	other	1.536	n/a
191.098	n/a	categorize_trial	v	m	M	0.631	0
193.62	n/a	categorize_trial	m	m	M	1.841	1
198.68	n/a	categorize_trial	m	?	other	0.787	n/a
201.202	n/a	categorize_trial	v	?	other	1.336	n/a
203.724	n/a	categorize_trial	v	?	other	1.587	n/a
206.238	n/a	categorize_trial	m	m	M	1.013	1
211.282	n/a	categorize_trial	v	?	other	0.755	n/a
213.805	n/a	categorize_trial	m	m	M	1.526	1
216.327	n/a	categorize_trial	m	m	M	1.244	1
221.378	n/a	categorize_trial	m	m	M	1.114	1
223.908	n/a	categorize_trial	m	m	M	0.674	1
226.43	n/a	categorize_trial	v	?	other	0.871	n/a
228.96	n/a	categorize_trial	v	?	other	0.756	n/a
231.466	n/a	categorize_trial	m	m	M	0.995	1
233.989	n/a	categorize_trial	m	?	other	1.292	n/a
236.511	n/a	categorize_trial	m	?	other	1.583	n/a
239.033	n/a	categorize_trial	v	?	other	0.843	n/a
241.555	n/a	categorize_trial	v	?	other	1.226	n/a
244.069	n/a	categorize_trial	m	m	M	1.403	1
