onset	duration	trial_type	stim_category	response	response_key	response_time	accuracy
0.0	30.0	rest_eyesopen	n/a	n/a	n/a	n/a	n/a
30.0	30.0	rest_eyesclosed	n/a	n/a	n/a	n/a	n/a
62.514	n/a	categorize_trial	m	m	M	1.325	1
65.029	n/a	categorize_trial	v	v	X	0.674	1
67.558	n/a	categorize_trial	v	v	X	1.295	1
70.073	n/a	categorize_trial	v	v	X	0.963	1
72.603	n/a	categorize_trial	v	v	X	0.783	1
75.117	n/a	categorize_trial	m	v	X	0.822	0
77.631	n/a	categorize_trial	v	v	X	1.188	1
80.153	n/a	categorize_trial	v	v	X	0.933	1
82.675	n/a	categorize_trial	m	m	M	0.643	1
85.197	n/a	categorize_trial	m	m	M	0.706	1
87.712	n/a	categorize_trial	m	v	X	0.744	0
90.242	n/a	categorize_trial	m	m	M	0.858	1
92.756	n/a	categorize_trial	v	v	X	0.775	1
95.278	n/a	categorize_trial	m	m	M	0.817	1
97.8	n/a	categorize_trial	m	m	M	0.573	1
100.306	n/a	categorize_trial	m	v	X	0.8	0
102.821	n/a	categorize_trial	m	v	X	0.991	0
105.343	n/a	categorize_trial	v	v	X	0.977	1
107.865	n/a	categorize_trial	m	m	M	0.641	1
110.371	n/a	categorize_trial	v	v	X	0.815	1
112.901	n/a	categorize_trial	v	m	M	0.632	0
115.423	n/a	categorize_trial	m	m	M	0.911	1
117.945	n/a	categorize_trial	v	v	X	0.614	1
120.467	n/a	categorize_trial	m	m	M	0.877	1
122.974	n/a	categorize_trial	v	v	X	0.864	1
125.488	n/a	categorize_trial	v	m	M	0.596	0
127.995	n/a	categorize_trial	m	m	M	0.791	1
130.525	n/a	categorize_trial	m	m	M	0.753	1
133.031	n/a	categorize_trial	v	v	X	1.06	1
135.545	n/a	categorize_trial	m	m	M	0.761	1
138.052	n/a	categorize_trial	v	v	X	0.647	1
140.566	n/a	categorize_trial	v	m	M	0.927	0
143.096	n/a	categorize_trial	v	v	X	1.262	1
145.61	n/a	categorize_trial	m	m	M	0.515	1
148.132	n/a	categorize_trial	m	m	M	0.891	1
150.647	n/a	categorize_trial	m	m	M	0.654	1
153.169	n/a	categorize_trial	v	v	X	0.819	1
155.683	n/a	categorize_trial	v	v	X	0.878	1
158.205	n/a	categorize_trial	m	m	M	0.928	1
160.727	n/a	categorize_trial	v	v	X	0.772	1
163.249	n/a	categorize_trial	m	m	M	0.749	1
165.771	n/a	categorize_trial	v	m	M	1.138	0
168.301	n/a	categorize_trial	m	m	M	0.864	1
170.823	n/a	categorize_trial	v	v	X	0.755	1
173.345	n/a	categorize_trial	v	v	X	0.576	1
175.875	n/a	categorize_trial	v	v	X	0.685	1
178.389	n/a	categorize_trial	m	m	M	0.57	1
180.904	n/a	categorize_trial	m	m	M	0.966	1
183.426	n/a	categorize_trial	m	m	M	0.605	1
185.948	n/a	categorize_trial	v	v	X	0.599	1
188.47	n/a	categorize_trial	m	m	M	0.528	1
190.992	n/a	categorize_trial	v	v	X	0.567	1
193.506	n/a	categorize_trial	v	v	X	0.616	1
196.021	n/a	categorize_trial	m	m	M	0.569	1
198.55	n/a	categorize_trial	m	m	M	0.638	1
201.065	n/a	categorize_trial	m	m	M	0.621	1
203.579	n/a	categorize_trial	m	m	M	0.711	1
206.093	n/a	categorize_trial	v	v	X	0.576	1
208.623	n/a	categorize_trial	v	v	X	0.887	1
211.153	n/a	categorize_trial	m	m	M	0.482	1
213.667	n/a	categorize_trial	m	m	M	0.558	1
216.197	n/a	categorize_trial	m	m	M	0.658	1
218.711	n/a	categorize_trial	m	m	M	0.449	1
221.234	n/a	categorize_trial	m	m	M	0.48	1
223.756	n/a	categorize_trial	m	m	M	0.405	1
226.27	n/a	categorize_trial	v	m	M	0.729	0
228.784	n/a	categorize_trial	m	m	M	0.612	1
231.306	n/a	categorize_trial	v	v	X	0.646	1
233.82	n/a	categorize_trial	v	v	X	0.726	1
236.335	n/a	categorize_trial	v	v	X	0.759	1
238.857	n/a	categorize_trial	v	v	X	1.002	1
241.363	n/a	categorize_trial	m	m	M	1.144	1
243.878	n/a	categorize_trial	v	v	X	0.828	1
