onset	duration	trial_type	stim_category	response	response_key	response_time	accuracy
0.0	30.0	rest_eyesopen	n/a	n/a	n/a	n/a	n/a
30.0	30.0	rest_eyesclosed	n/a	n/a	n/a	n/a	n/a
63.006	n/a	categorize_trial	v	v	X	1.192	1
66.005	n/a	categorize_trial	m	m	M	0.746	1
69.011	n/a	categorize_trial	m	m	M	1.16	1
72.017	n/a	categorize_trial	v	v	X	0.655	1
75.023	n/a	categorize_trial	v	v	X	0.885	1
78.021	n/a	categorize_trial	m	m	M	1.282	1
81.028	n/a	categorize_trial	m	m	M	0.871	1
84.034	n/a	categorize_trial	v	v	X	0.853	1
87.032	n/a	categorize_trial	m	m	M	0.571	1
90.038	n/a	categorize_trial	v	v	X	0.708	1
93.037	n/a	categorize_trial	v	v	X	0.8	1
96.043	n/a	categorize_trial	v	m	M	1.063	0
99.049	n/a	categorize_trial	v	v	X	1.067	1
102.047	n/a	categorize_trial	v	v	X	0.787	1
105.053	n/a	categorize_trial	m	m	M	0.903	1
108.052	n/a	categorize_trial	m	m	M	0.531	1
111.058	n/a	categorize_trial	m	m	M	0.555	1
114.064	n/a	categorize_trial	v	v	X	0.654	1
117.063	n/a	categorize_trial	m	m	M	1.586	1
120.069	n/a	categorize_trial	m	m	M	0.869	1
123.075	n/a	categorize_trial	v	v	X	0.541	1
126.073	n/a	categorize_trial	v	v	X	0.883	1
129.079	n/a	categorize_trial	m	m	M	0.76	1
132.086	n/a	categorize_trial	v	v	X	0.575	1
135.084	n/a	categorize_trial	v	v	X	0.945	1
138.09	n/a	categorize_trial	m	m	M	0.536	1
141.096	n/a	categorize_trial	m	m	M	0.526	1
144.095	n/a	categorize_trial	m	m	M	0.642	1
147.101	n/a	categorize_trial	v	v	X	1.2	1
150.107	n/a	categorize_trial	v	v	X	0.873	1
153.105	n/a	categorize_trial	m	m	M	0.903	1
156.111	n/a	categorize_trial	m	m	M	0.617	1
159.118	n/a	categorize_trial	v	v	X	0.702	1
162.116	n/a	categorize_trial	m	m	M	0.565	1
165.122	n/a	categorize_trial	v	v	X	0.653	1
168.128	n/a	categorize_trial	m	m	M	0.536	1
171.127	n/a	categorize_trial	v	v	X	0.498	1
174.133	n/a	categorize_trial	v	v	X	0.567	1
177.131	n/a	categorize_trial	m	v	X	0.597	0
180.137	n/a	categorize_trial	v	v	X	0.584	1
183.144	n/a	categorize_trial	v	v	X	0.568	1
186.142	n/a	categorize_trial	v	v	X	0.535	1
189.148	n/a	categorize_trial	m	m	M	0.524	1
192.154	n/a	categorize_trial	v	v	X	0.505	1
195.16	n/a	categorize_trial	m	m	M	0.454	1
198.159	n/a	categorize_trial	m	m	M	0.533	1
201.165	n/a	categorize_trial	m	m	M	0.576	1
204.171	n/a	categorize_trial	v	v	X	0.432	1
207.169	n/a	categorize_trial	m	m	M	0.472	1
210.176	n/a	categorize_trial	m	m	M	0.534	1
213.182	n/a	categorize_trial	m	m	M	0.525	1
216.18	n/a	categorize_trial	m	m	M	0.589	1
219.186	n/a	categorize_trial	m	m	M	0.536	1
222.185	n/a	categorize_trial	v	v	X	0.612	1
225.191	n/a	categorize_trial	m	m	M	0.508	1
228.197	n/a	categorize_trial	m	m	M	0.478	1
231.203	n/a	categorize_trial	m	m	M	0.489	1
234.202	n/a	categorize_trial	v	v	X	0.593	1
237.208	n/a	categorize_trial	m	m	M	1.429	1
240.214	n/a	categorize_trial	m	m	M	0.868	1
243.212	n/a	categorize_trial	m	m	M	0.567	1
246.218	n/a	categorize_trial	v	v	X	0.521	1
249.225	n/a	categorize_trial	v	v	X	0.603	1
252.231	n/a	categorize_trial	v	v	X	0.647	1
255.229	n/a	categorize_trial	v	v	X	0.705	1
258.235	n/a	categorize_trial	v	v	X	1.815	1
261.234	n/a	categorize_trial	v	v	X	0.638	1
264.24	n/a	categorize_trial	m	m	M	1.383	1
267.246	n/a	categorize_trial	v	v	X	0.639	1
270.252	n/a	categorize_trial	m	m	M	0.522	1
273.251	n/a	categorize_trial	v	v	X	0.595	1
276.257	n/a	categorize_trial	m	m	M	0.554	1
279.255	n/a	categorize_trial	v	m	M	0.866	0
