onset	duration	trial_type	stim_category	response	response_key	response_time	accuracy
0.0	30.0	rest_eyesopen	n/a	n/a	n/a	n/a	n/a
30.0	30.0	rest_eyesclosed	n/a	n/a	n/a	n/a	n/a
63.005	n/a	categorize_trial	m	m	M	0.704	1
66.012	n/a	categorize_trial	m	m	M	0.941	1
69.017	n/a	categorize_trial	v	v	X	0.591	1
72.017	n/a	categorize_trial	m	m	M	0.809	1
75.023	n/a	categorize_trial	v	v	X	0.872	1
78.028	n/a	categorize_trial	m	v	X	0.615	0
81.025	n/a	categorize_trial	m	m	M	1.059	1
84.032	n/a	categorize_trial	v	v	X	0.682	1
87.031	n/a	categorize_trial	v	v	X	0.754	1
90.036	n/a	categorize_trial	v	v	X	0.809	1
93.043	n/a	categorize_trial	v	v	X	0.793	1
96.048	n/a	categorize_trial	m	m	M	0.583	1
99.047	n/a	categorize_trial	m	m	M	0.453	1
102.054	n/a	categorize_trial	m	m	M	0.54	1
105.059	n/a	categorize_trial	m	m	M	0.583	1
108.064	n/a	categorize_trial	v	v	X	0.985	1
111.063	n/a	categorize_trial	v	v	X	0.659	1
114.071	n/a	categorize_trial	m	m	M	0.709	1
117.075	n/a	categorize_trial	m	m	M	0.534	1
120.073	n/a	categorize_trial	m	m	M	0.7	1
123.079	n/a	categorize_trial	v	v	X	1.235	1
126.086	n/a	categorize_trial	v	v	X	0.711	1
129.084	n/a	categorize_trial	m	v	X	0.62	0
132.09	n/a	categorize_trial	v	v	X	0.91	1
135.089	n/a	categorize_trial	m	m	M	0.768	1
138.095	n/a	categorize_trial	v	v	X	0.725	1
141.1	n/a	categorize_trial	m	m	M	0.902	1
144.106	n/a	categorize_trial	v	v	X	0.647	1
147.112	n/a	categorize_trial	m	m	M	0.555	1
150.118	n/a	categorize_trial	v	v	X	0.611	1
153.117	n/a	categorize_trial	v	v	X	0.656	1
156.122	n/a	categorize_trial	m	m	M	0.59	1
159.121	n/a	categorize_trial	m	m	M	0.568	1
162.128	n/a	categorize_trial	m	m	M	0.612	1
165.134	n/a	categorize_trial	v	v	X	1.148	1
168.131	n/a	categorize_trial	v	v	X	0.537	1
171.138	n/a	categorize_trial	m	m	M	0.814	1
174.136	n/a	categorize_trial	v	v	X	0.789	1
177.142	n/a	categorize_trial	v	v	X	0.648	1
180.141	n/a	categorize_trial	m	m	M	0.639	1
183.147	n/a	categorize_trial	m	m	M	0.746	1
186.153	n/a	categorize_trial	m	m	M	0.549	1
189.159	n/a	categorize_trial	v	v	X	0.726	1
192.157	n/a	categorize_trial	m	m	M	0.658	1
195.164	n/a	categorize_trial	v	?	other	1.186	n/a
198.162	n/a	categorize_trial	v	v	X	0.721	1
201.166	n/a	categorize_trial	v	v	X	1.017	1
204.172	n/a	categorize_trial	m	m	M	0.574	1
207.172	n/a	categorize_trial	v	v	X	1.219	1
210.178	n/a	categorize_trial	m	m	M	0.582	1
213.183	n/a	categorize_trial	m	v	X	0.446	0
216.182	n/a	categorize_trial	m	m	M	0.655	1
219.188	n/a	categorize_trial	m	m	M	0.617	1
222.194	n/a	categorize_trial	v	m	M	0.845	0
225.192	n/a	categorize_trial	m	m	M	0.646	1
228.199	n/a	categorize_trial	v	v	X	1.121	1
231.197	n/a	categorize_trial	v	v	X	1.247	1
234.202	n/a	categorize_trial	m	m	M	0.783	1
237.208	n/a	categorize_trial	v	v	X	0.664	1
240.214	n/a	categorize_trial	m	m	M	0.512	1
243.213	n/a	categorize_trial	m	m	M	0.593	1
246.219	n/a	categorize_trial	v	v	X	0.569	1
249.225	n/a	categorize_trial	m	m	M	0.538	1
252.232	n/a	categorize_trial	v	v	X	0.573	1
255.237	n/a	categorize_trial	m	m	M	0.64	1
258.236	n/a	categorize_trial	v	v	X	0.613	1
261.243	n/a	categorize_trial	v	v	X	0.677	1
264.247	n/a	categorize_trial	v	v	X	0.655	1
267.246	n/a	categorize_trial	v	v	X	0.607	1
270.252	n/a	categorize_trial	v	v	X	0.572	1
273.253	n/a	categorize_trial	m	m	M	0.513	1
276.257	n/a	categorize_trial	m	m	M	0.532	1
279.263	n/a	categorize_trial	m	m	M	0.925	1
