onset	duration	trial_type	stim_category	response	response_key	response_time	accuracy
0.0	30.0	rest_eyesopen	n/a	n/a	n/a	n/a	n/a
30.0	30.0	rest_eyesclosed	n/a	n/a	n/a	n/a	n/a
60.0	n/a	categorize_trial	m	m	M	0.991	1
63.006	n/a	categorize_trial	m	m	M	0.4	1
66.005	n/a	categorize_trial	v	v	X	0.605	1
69.011	n/a	categorize_trial	v	v	X	0.61	1
72.017	n/a	categorize_trial	v	v	X	0.539	1
75.015	n/a	categorize_trial	m	v	X	0.577	0
78.021	n/a	categorize_trial	v	v	X	0.835	1
81.028	n/a	categorize_trial	m	m	M	0.49	1
84.026	n/a	categorize_trial	m	m	M	0.55	1
87.032	n/a	categorize_trial	v	m	M	0.793	0
90.038	n/a	categorize_trial	m	m	M	0.534	1
93.037	n/a	categorize_trial	m	m	M	0.992	1
96.043	n/a	categorize_trial	v	m	M	0.645	0
99.049	n/a	categorize_trial	m	m	M	0.594	1
102.047	n/a	categorize_trial	v	v	X	0.58	1
105.053	n/a	categorize_trial	m	m	M	0.65	1
108.06	n/a	categorize_trial	v	v	X	0.537	1
111.066	n/a	categorize_trial	m	m	M	0.591	1
114.064	n/a	categorize_trial	m	m	M	0.618	1
117.07	n/a	categorize_trial	v	v	X	0.61	1
120.076	n/a	categorize_trial	v	v	X	0.807	1
123.075	n/a	categorize_trial	m	m	M	0.511	1
126.081	n/a	categorize_trial	m	m	M	0.536	1
129.087	n/a	categorize_trial	m	m	M	0.459	1
132.086	n/a	categorize_trial	v	v	X	0.605	1
135.092	n/a	categorize_trial	v	v	X	0.578	1
138.098	n/a	categorize_trial	m	m	M	0.642	1
141.104	n/a	categorize_trial	v	m	M	0.605	0
144.11	n/a	categorize_trial	m	m	M	0.596	1
147.109	n/a	categorize_trial	v	v	X	0.83	1
150.115	n/a	categorize_trial	v	v	X	0.64	1
153.113	n/a	categorize_trial	v	v	X	0.906	1
156.119	n/a	categorize_trial	m	m	M	0.559	1
159.125	n/a	categorize_trial	v	v	X	0.568	1
162.132	n/a	categorize_trial	m	m	M	0.59	1
165.13	n/a	categorize_trial	v	v	X	0.73	1
168.136	n/a	categorize_trial	m	m	M	0.704	1
171.142	n/a	categorize_trial	m	m	M	0.501	1
174.148	n/a	categorize_trial	v	v	X	0.788	1
177.147	n/a	categorize_trial	v	v	X	0.622	1
180.153	n/a	categorize_trial	m	m	M	0.468	1
183.151	n/a	categorize_trial	m	m	M	0.534	1
186.158	n/a	categorize_trial	v	v	X	0.543	1
189.164	n/a	categorize_trial	v	v	X	0.774	1
192.162	n/a	categorize_trial	v	v	X	0.746	1
195.168	n/a	categorize_trial	v	m	M	1.018	0
198.174	n/a	categorize_trial	m	m	M	0.499	1
201.173	n/a	categorize_trial	v	v	X	0.701	1
204.179	n/a	categorize_trial	m	m	M	0.528	1
207.185	n/a	categorize_trial	m	m	M	0.558	1
210.183	n/a	categorize_trial	v	v	X	0.518	1
213.19	n/a	categorize_trial	m	m	M	0.525	1
216.188	n/a	categorize_trial	v	v	X	0.553	1
219.194	n/a	categorize_trial	m	m	M	0.533	1
222.2	n/a	categorize_trial	m	m	M	0.494	1
225.199	n/a	categorize_trial	m	m	M	0.484	1
228.205	n/a	categorize_trial	m	m	M	0.601	1
231.211	n/a	categorize_trial	m	m	M	0.779	1
234.209	n/a	categorize_trial	m	m	M	0.605	1
237.215	n/a	categorize_trial	m	m	M	1.308	1
240.214	n/a	categorize_trial	m	m	M	0.62	1
243.22	n/a	categorize_trial	v	v	X	0.655	1
246.226	n/a	categorize_trial	v	m	M	0.768	0
249.232	n/a	categorize_trial	v	v	X	0.691	1
252.231	n/a	categorize_trial	v	v	X	0.618	1
255.237	n/a	categorize_trial	v	v	X	1.067	1
258.243	n/a	categorize_trial	v	v	X	0.684	1
261.241	n/a	categorize_trial	m	m	M	0.966	1
264.248	n/a	categorize_trial	v	v	X	0.676	1
267.246	n/a	categorize_trial	m	m	M	0.684	1
270.252	n/a	categorize_trial	m	m	M	0.64	1
273.258	n/a	categorize_trial	v	v	X	0.617	1
276.257	n/a	categorize_trial	m	m	M	0.537	1
279.263	n/a	categorize_trial	v	v	X	0.598	1
