onset	duration	trial_type	stim_category	response	response_key	response_time	accuracy
0.0	30.0	rest_eyesopen	n/a	n/a	n/a	n/a	n/a
30.0	30.0	rest_eyesclosed	n/a	n/a	n/a	n/a	n/a
60.0	n/a	categorize_trial	m	v	X	1.566	0
62.514	n/a	categorize_trial	v	v	X	1.564	1
65.044	n/a	categorize_trial	m	m	M	1.065	1
70.073	n/a	categorize_trial	v	v	X	0.702	1
72.602	n/a	categorize_trial	m	v	X	0.78	0
75.132	n/a	categorize_trial	m	m	M	1.174	1
77.647	n/a	categorize_trial	v	v	X	1.341	1
80.169	n/a	categorize_trial	m	m	M	0.901	1
82.691	n/a	categorize_trial	v	v	X	1.125	1
85.213	n/a	categorize_trial	m	m	M	0.891	1
87.735	n/a	categorize_trial	m	m	M	0.841	1
90.272	n/a	categorize_trial	v	v	X	1.207	1
92.787	n/a	categorize_trial	v	v	X	1.343	1
95.317	n/a	categorize_trial	m	m	M	0.783	1
97.846	n/a	categorize_trial	m	v	X	1.942	0
100.376	n/a	categorize_trial	v	v	X	0.916	1
102.883	n/a	categorize_trial	v	v	X	1.058	1
107.927	n/a	categorize_trial	v	v	X	1.008	1
110.449	n/a	categorize_trial	m	v	X	0.763	0
112.987	n/a	categorize_trial	v	v	X	1.195	1
115.501	n/a	categorize_trial	v	m	M	1.681	0
118.007	n/a	categorize_trial	v	v	X	1.212	1
120.545	n/a	categorize_trial	v	v	X	0.885	1
123.059	n/a	categorize_trial	m	m	M	0.744	1
125.581	n/a	categorize_trial	m	m	M	0.644	1
128.111	n/a	categorize_trial	m	m	M	1.293	1
130.641	n/a	categorize_trial	m	m	M	1.132	1
133.171	n/a	categorize_trial	v	v	X	1.588	1
135.701	n/a	categorize_trial	m	m	M	1.31	1
138.223	n/a	categorize_trial	v	v	X	1.322	1
140.745	n/a	categorize_trial	m	m	M	0.697	1
143.275	n/a	categorize_trial	v	v	X	1.607	1
145.805	n/a	categorize_trial	m	m	M	1.649	1
148.334	n/a	categorize_trial	v	v	X	0.858	1
150.864	n/a	categorize_trial	v	v	X	0.871	1
153.371	n/a	categorize_trial	v	v	X	0.776	1
155.901	n/a	categorize_trial	v	v	X	1.21	1
158.43	n/a	categorize_trial	m	m	M	0.819	1
160.953	n/a	categorize_trial	v	v	X	0.77	1
163.482	n/a	categorize_trial	v	v	X	1.011	1
166.012	n/a	categorize_trial	m	m	M	1.164	1
171.064	n/a	categorize_trial	m	m	M	0.737	1
173.586	n/a	categorize_trial	v	v	X	0.747	1
176.116	n/a	categorize_trial	m	m	M	0.959	1
178.638	n/a	categorize_trial	m	m	M	0.714	1
181.152	n/a	categorize_trial	m	v	X	1.017	0
183.682	n/a	categorize_trial	v	v	X	0.871	1
186.204	n/a	categorize_trial	v	v	X	0.742	1
188.726	n/a	categorize_trial	m	m	M	0.658	1
191.256	n/a	categorize_trial	v	v	X	1.157	1
193.778	n/a	categorize_trial	v	v	X	1.182	1
196.308	n/a	categorize_trial	v	v	X	1.008	1
198.83	n/a	categorize_trial	v	v	X	0.63	1
201.36	n/a	categorize_trial	m	m	M	0.653	1
203.882	n/a	categorize_trial	m	m	M	0.984	1
206.404	n/a	categorize_trial	v	v	X	0.78	1
208.911	n/a	categorize_trial	v	v	X	0.963	1
211.44	n/a	categorize_trial	v	v	X	1.273	1
213.97	n/a	categorize_trial	v	v	X	0.64	1
216.492	n/a	categorize_trial	m	m	M	0.774	1
219.022	n/a	categorize_trial	m	v	X	0.815	0
221.537	n/a	categorize_trial	m	m	M	0.672	1
224.059	n/a	categorize_trial	v	v	X	0.755	1
226.581	n/a	categorize_trial	m	m	M	1.041	1
229.11	n/a	categorize_trial	m	m	M	0.878	1
231.633	n/a	categorize_trial	v	v	X	0.931	1
234.162	n/a	categorize_trial	v	v	X	0.733	1
236.692	n/a	categorize_trial	m	m	M	0.937	1
239.222	n/a	categorize_trial	m	m	M	0.753	1
241.752	n/a	categorize_trial	m	v	X	0.759	0
244.274	n/a	categorize_trial	m	m	M	0.698	1
