onset	duration	trial_type	stim_category	response	response_key	response_time	accuracy
0.0	30.0	rest_eyesopen	n/a	n/a	n/a	n/a	n/a
30.0	30.0	rest_eyesclosed	n/a	n/a	n/a	n/a	n/a
60.0	n/a	categorize_trial	v	v	X	1.788	1
62.998	n/a	categorize_trial	m	m	M	0.696	1
66.005	n/a	categorize_trial	v	v	X	1.556	1
69.011	n/a	categorize_trial	v	v	X	1.528	1
72.017	n/a	categorize_trial	m	m	M	0.573	1
75.015	n/a	categorize_trial	v	v	X	0.815	1
78.022	n/a	categorize_trial	v	m	M	1.716	0
81.028	n/a	categorize_trial	m	m	M	1.454	1
84.034	n/a	categorize_trial	m	m	M	0.898	1
87.032	n/a	categorize_trial	v	v	X	0.767	1
90.039	n/a	categorize_trial	v	v	X	0.78	1
93.045	n/a	categorize_trial	v	v	X	0.972	1
96.051	n/a	categorize_trial	m	m	M	0.637	1
99.049	n/a	categorize_trial	m	m	M	1.142	1
102.056	n/a	categorize_trial	m	m	M	0.967	1
105.062	n/a	categorize_trial	v	v	X	0.64	1
108.06	n/a	categorize_trial	v	m	M	0.849	0
111.066	n/a	categorize_trial	v	v	X	1.62	1
114.072	n/a	categorize_trial	m	m	M	0.871	1
117.079	n/a	categorize_trial	m	m	M	0.577	1
120.077	n/a	categorize_trial	v	v	X	1.065	1
123.083	n/a	categorize_trial	v	v	X	0.828	1
126.089	n/a	categorize_trial	v	v	X	0.655	1
129.096	n/a	categorize_trial	v	m	M	0.976	0
132.094	n/a	categorize_trial	m	m	M	1.295	1
135.1	n/a	categorize_trial	m	v	X	0.714	0
138.106	n/a	categorize_trial	m	m	M	0.703	1
141.105	n/a	categorize_trial	m	m	M	0.701	1
144.111	n/a	categorize_trial	v	v	X	1.084	1
147.117	n/a	categorize_trial	m	m	M	0.769	1
150.116	n/a	categorize_trial	v	v	X	0.926	1
153.122	n/a	categorize_trial	m	m	M	0.663	1
156.128	n/a	categorize_trial	m	m	M	0.622	1
159.134	n/a	categorize_trial	m	m	M	1.0	1
162.133	n/a	categorize_trial	m	m	M	0.549	1
165.139	n/a	categorize_trial	m	m	M	0.695	1
168.145	n/a	categorize_trial	v	v	X	0.647	1
171.143	n/a	categorize_trial	m	m	M	0.667	1
174.15	n/a	categorize_trial	m	m	M	0.755	1
177.156	n/a	categorize_trial	m	m	M	0.608	1
180.154	n/a	categorize_trial	v	v	X	0.589	1
183.16	n/a	categorize_trial	m	m	M	0.484	1
186.159	n/a	categorize_trial	v	v	X	0.788	1
189.165	n/a	categorize_trial	m	m	M	0.556	1
192.171	n/a	categorize_trial	v	v	X	0.69	1
195.177	n/a	categorize_trial	v	v	X	0.813	1
198.176	n/a	categorize_trial	v	v	X	0.783	1
201.182	n/a	categorize_trial	v	v	X	0.69	1
204.188	n/a	categorize_trial	m	m	M	0.554	1
207.187	n/a	categorize_trial	v	v	X	0.653	1
210.193	n/a	categorize_trial	m	m	M	0.661	1
213.199	n/a	categorize_trial	v	v	X	0.806	1
216.197	n/a	categorize_trial	v	v	X	0.646	1
219.203	n/a	categorize_trial	m	m	M	1.421	1
222.21	n/a	categorize_trial	v	v	X	0.653	1
225.208	n/a	categorize_trial	m	m	M	0.513	1
228.214	n/a	categorize_trial	v	v	X	0.575	1
231.22	n/a	categorize_trial	m	m	M	0.464	1
234.219	n/a	categorize_trial	v	v	X	0.548	1
237.225	n/a	categorize_trial	v	v	X	0.709	1
240.231	n/a	categorize_trial	m	v	X	0.582	0
243.23	n/a	categorize_trial	v	v	X	0.672	1
246.236	n/a	categorize_trial	m	m	M	0.885	1
249.242	n/a	categorize_trial	m	m	M	0.623	1
252.248	n/a	categorize_trial	m	v	X	0.831	0
255.247	n/a	categorize_trial	m	m	M	0.556	1
258.253	n/a	categorize_trial	m	m	M	0.568	1
261.259	n/a	categorize_trial	v	v	X	0.789	1
264.257	n/a	categorize_trial	m	m	M	0.484	1
267.264	n/a	categorize_trial	v	v	X	0.635	1
270.27	n/a	categorize_trial	m	v	X	0.774	0
273.268	n/a	categorize_trial	v	v	X	0.643	1
276.274	n/a	categorize_trial	v	v	X	0.712	1
279.281	n/a	categorize_trial	m	v	X	0.593	0
