onset	duration	trial_type	stim_category	response	response_key	response_time	accuracy
0.0	30.0	rest_eyesopen	n/a	n/a	n/a	n/a	n/a
30.0	30.0	rest_eyesclosed	n/a	n/a	n/a	n/a	n/a
60.0	n/a	categorize_trial	v	v	X	1.431	1
62.506	n/a	categorize_trial	m	m	M	0.694	1
65.013	n/a	categorize_trial	v	v	X	1.023	1
67.512	n/a	categorize_trial	v	v	X	1.239	1
70.018	n/a	categorize_trial	v	v	X	1.072	1
72.524	n/a	categorize_trial	m	m	M	0.876	1
75.031	n/a	categorize_trial	m	m	M	0.589	1
77.537	n/a	categorize_trial	v	v	X	0.559	1
80.044	n/a	categorize_trial	v	v	X	1.38	1
82.542	n/a	categorize_trial	m	m	M	0.638	1
85.049	n/a	categorize_trial	v	v	X	1.895	1
87.547	n/a	categorize_trial	m	m	M	0.628	1
90.054	n/a	categorize_trial	m	m	M	0.972	1
92.56	n/a	categorize_trial	v	v	X	1.119	1
95.059	n/a	categorize_trial	m	m	M	1.95	1
97.565	n/a	categorize_trial	m	m	M	0.645	1
100.072	n/a	categorize_trial	m	m	M	0.748	1
102.578	n/a	categorize_trial	m	m	M	0.823	1
105.077	n/a	categorize_trial	m	m	M	0.603	1
107.583	n/a	categorize_trial	m	m	M	0.856	1
110.09	n/a	categorize_trial	v	m	M	0.932	0
112.589	n/a	categorize_trial	v	v	X	0.996	1
115.095	n/a	categorize_trial	m	m	M	0.785	1
117.601	n/a	categorize_trial	m	m	M	1.116	1
120.1	n/a	categorize_trial	v	m	M	1.406	0
122.606	n/a	categorize_trial	m	m	M	0.761	1
125.113	n/a	categorize_trial	v	v	X	1.685	1
127.619	n/a	categorize_trial	m	m	M	0.638	1
130.118	n/a	categorize_trial	m	m	M	0.779	1
132.624	n/a	categorize_trial	v	v	X	1.3	1
135.131	n/a	categorize_trial	m	m	M	0.823	1
137.637	n/a	categorize_trial	v	v	X	0.865	1
140.136	n/a	categorize_trial	m	m	M	1.171	1
142.642	n/a	categorize_trial	v	m	M	0.853	0
145.149	n/a	categorize_trial	v	m	M	1.288	0
147.648	n/a	categorize_trial	v	v	X	1.022	1
150.154	n/a	categorize_trial	v	v	X	0.918	1
152.66	n/a	categorize_trial	v	v	X	0.645	1
155.167	n/a	categorize_trial	v	v	X	0.539	1
157.666	n/a	categorize_trial	v	v	X	0.741	1
160.172	n/a	categorize_trial	m	m	M	0.709	1
162.678	n/a	categorize_trial	m	v	X	1.399	0
165.185	n/a	categorize_trial	v	v	X	0.691	1
167.691	n/a	categorize_trial	v	v	X	0.647	1
170.19	n/a	categorize_trial	v	v	X	0.712	1
172.696	n/a	categorize_trial	m	m	M	0.725	1
175.203	n/a	categorize_trial	v	v	X	1.292	1
177.701	n/a	categorize_trial	m	m	M	1.314	1
180.208	n/a	categorize_trial	m	m	M	0.668	1
182.714	n/a	categorize_trial	m	m	M	0.742	1
185.221	n/a	categorize_trial	m	m	M	0.757	1
187.727	n/a	categorize_trial	m	v	X	1.293	0
190.226	n/a	categorize_trial	v	v	X	0.7	1
192.74	n/a	categorize_trial	m	m	M	0.616	1
195.247	n/a	categorize_trial	m	m	M	0.615	1
197.745	n/a	categorize_trial	v	v	X	0.786	1
200.252	n/a	categorize_trial	m	m	M	0.608	1
202.758	n/a	categorize_trial	v	v	X	0.768	1
205.265	n/a	categorize_trial	m	m	M	1.2	1
207.763	n/a	categorize_trial	m	m	M	0.773	1
210.27	n/a	categorize_trial	m	m	M	0.622	1
212.776	n/a	categorize_trial	m	m	M	0.919	1
215.283	n/a	categorize_trial	v	v	X	0.678	1
217.781	n/a	categorize_trial	v	v	X	0.67	1
220.288	n/a	categorize_trial	m	m	M	0.638	1
222.794	n/a	categorize_trial	v	v	X	0.563	1
225.301	n/a	categorize_trial	v	v	X	0.694	1
227.799	n/a	categorize_trial	m	m	M	0.717	1
230.306	n/a	categorize_trial	m	m	M	0.581	1
232.812	n/a	categorize_trial	v	v	X	0.655	1
235.311	n/a	categorize_trial	v	m	M	0.585	0
237.817	n/a	categorize_trial	m	m	M	0.661	1
240.324	n/a	categorize_trial	v	v	X	0.975	1
242.822	n/a	categorize_trial	v	v	X	0.784	1
