onset	duration	trial_type	stim_category	response	response_key	response_time	accuracy
0.0	30.0	rest_eyesopen	n/a	n/a	n/a	n/a	n/a
30.0	30.0	rest_eyesclosed	n/a	n/a	n/a	n/a	n/a
62.506	n/a	categorize_trial	m	m	M	1.046	1
65.005	n/a	categorize_trial	m	m	M	0.644	1
67.511	n/a	categorize_trial	v	v	X	0.8	1
70.018	n/a	categorize_trial	m	m	M	0.908	1
72.524	n/a	categorize_trial	v	v	X	0.927	1
75.023	n/a	categorize_trial	v	v	X	0.865	1
77.529	n/a	categorize_trial	m	m	M	0.718	1
80.036	n/a	categorize_trial	v	v	X	0.837	1
82.534	n/a	categorize_trial	m	m	M	0.852	1
85.041	n/a	categorize_trial	v	v	X	0.884	1
87.54	n/a	categorize_trial	v	v	X	1.527	1
90.054	n/a	categorize_trial	v	v	X	0.846	1
92.56	n/a	categorize_trial	m	m	M	1.097	1
95.059	n/a	categorize_trial	m	m	M	0.634	1
97.565	n/a	categorize_trial	m	v	X	0.942	0
100.072	n/a	categorize_trial	v	m	M	0.598	0
102.578	n/a	categorize_trial	m	m	M	0.728	1
105.077	n/a	categorize_trial	v	v	X	1.001	1
107.583	n/a	categorize_trial	v	v	X	0.72	1
110.082	n/a	categorize_trial	v	v	X	0.776	1
112.588	n/a	categorize_trial	v	v	X	0.723	1
115.095	n/a	categorize_trial	m	m	M	0.633	1
117.601	n/a	categorize_trial	v	v	X	0.62	1
120.1	n/a	categorize_trial	m	m	M	0.586	1
122.606	n/a	categorize_trial	m	v	X	0.833	0
125.105	n/a	categorize_trial	m	m	M	0.677	1
127.611	n/a	categorize_trial	v	v	X	0.763	1
130.118	n/a	categorize_trial	m	m	M	0.687	1
132.624	n/a	categorize_trial	m	v	X	0.845	0
135.123	n/a	categorize_trial	m	m	M	0.983	1
137.629	n/a	categorize_trial	m	m	M	0.563	1
140.136	n/a	categorize_trial	v	m	M	1.123	0
142.634	n/a	categorize_trial	v	v	X	0.991	1
145.141	n/a	categorize_trial	m	m	M	1.013	1
147.647	n/a	categorize_trial	v	v	X	1.036	1
150.146	n/a	categorize_trial	m	m	M	0.659	1
152.652	n/a	categorize_trial	m	v	X	0.703	0
155.159	n/a	categorize_trial	v	v	X	0.928	1
157.657	n/a	categorize_trial	m	v	X	0.826	0
160.164	n/a	categorize_trial	v	v	X	0.644	1
162.67	n/a	categorize_trial	v	v	X	0.826	1
165.177	n/a	categorize_trial	m	m	M	0.531	1
167.675	n/a	categorize_trial	m	m	M	0.54	1
170.182	n/a	categorize_trial	m	m	M	0.513	1
172.688	n/a	categorize_trial	v	v	X	0.616	1
175.187	n/a	categorize_trial	m	m	M	0.768	1
177.693	n/a	categorize_trial	m	m	M	0.64	1
180.2	n/a	categorize_trial	m	v	X	0.538	0
182.698	n/a	categorize_trial	m	m	M	0.73	1
185.205	n/a	categorize_trial	m	m	M	0.644	1
187.711	n/a	categorize_trial	m	m	M	0.681	1
190.217	n/a	categorize_trial	v	v	X	0.673	1
192.716	n/a	categorize_trial	v	v	X	0.749	1
195.222	n/a	categorize_trial	m	m	M	0.573	1
197.729	n/a	categorize_trial	m	m	M	0.452	1
200.235	n/a	categorize_trial	v	v	X	0.557	1
202.734	n/a	categorize_trial	v	v	X	0.658	1
205.24	n/a	categorize_trial	m	m	M	0.468	1
207.747	n/a	categorize_trial	m	v	X	0.505	0
210.253	n/a	categorize_trial	v	v	X	0.94	1
212.752	n/a	categorize_trial	m	v	X	0.932	0
215.258	n/a	categorize_trial	v	v	X	0.701	1
217.765	n/a	categorize_trial	v	v	X	0.779	1
220.271	n/a	categorize_trial	v	v	X	0.813	1
222.77	n/a	categorize_trial	v	v	X	0.931	1
225.276	n/a	categorize_trial	m	m	M	0.581	1
227.783	n/a	categorize_trial	v	v	X	0.966	1
230.281	n/a	categorize_trial	v	m	M	0.934	0
232.788	n/a	categorize_trial	v	v	X	0.69	1
235.294	n/a	categorize_trial	m	m	M	0.558	1
237.793	n/a	categorize_trial	v	m	M	0.899	0
240.299	n/a	categorize_trial	v	v	X	0.64	1
242.806	n/a	categorize_trial	m	m	M	0.726	1
