onset	duration	trial_type	stim_category	response	response_key	response_time	accuracy
0.0	30.0	rest_eyesopen	n/a	n/a	n/a	n/a	n/a
30.0	30.0	rest_eyesclosed	n/a	n/a	n/a	n/a	n/a
60.0	n/a	categorize_trial	m	m	M	1.952	1
62.514	n/a	categorize_trial	v	m	M	1.18	0
65.036	n/a	categorize_trial	m	v	X	1.665	0
67.551	n/a	categorize_trial	m	m	M	1.095	1
70.08	n/a	categorize_trial	v	v	X	1.21	1
72.61	n/a	categorize_trial	v	m	M	0.755	0
75.124	n/a	categorize_trial	v	v	X	0.736	1
77.646	n/a	categorize_trial	v	v	X	1.014	1
80.176	n/a	categorize_trial	m	m	M	0.578	1
82.698	n/a	categorize_trial	m	m	M	1.771	1
85.22	n/a	categorize_trial	v	v	X	0.838	1
87.75	n/a	categorize_trial	m	m	M	0.652	1
92.794	n/a	categorize_trial	v	v	X	1.144	1
95.309	n/a	categorize_trial	m	m	M	0.584	1
97.831	n/a	categorize_trial	m	m	M	1.431	1
100.353	n/a	categorize_trial	v	v	X	0.643	1
102.875	n/a	categorize_trial	v	v	X	0.963	1
105.389	n/a	categorize_trial	m	m	M	0.634	1
107.911	n/a	categorize_trial	v	v	X	0.931	1
110.441	n/a	categorize_trial	v	v	X	0.954	1
112.947	n/a	categorize_trial	m	m	M	0.529	1
115.461	n/a	categorize_trial	v	v	X	0.733	1
117.983	n/a	categorize_trial	m	m	M	1.069	1
120.513	n/a	categorize_trial	m	m	M	1.45	1
123.035	n/a	categorize_trial	v	v	X	0.595	1
125.55	n/a	categorize_trial	m	v	X	1.665	0
128.072	n/a	categorize_trial	m	m	M	0.76	1
130.594	n/a	categorize_trial	v	m	M	1.255	0
133.108	n/a	categorize_trial	v	m	M	1.199	0
135.638	n/a	categorize_trial	v	v	X	1.112	1
138.168	n/a	categorize_trial	m	m	M	0.691	1
140.682	n/a	categorize_trial	v	v	X	0.777	1
143.212	n/a	categorize_trial	m	m	M	0.634	1
145.726	n/a	categorize_trial	m	m	M	1.297	1
148.24	n/a	categorize_trial	m	m	M	0.613	1
150.77	n/a	categorize_trial	m	m	M	0.599	1
153.3	n/a	categorize_trial	v	m	M	0.482	0
155.837	n/a	categorize_trial	v	v	X	0.644	1
158.367	n/a	categorize_trial	v	v	X	0.655	1
160.889	n/a	categorize_trial	v	v	X	0.665	1
163.411	n/a	categorize_trial	v	v	X	0.559	1
165.941	n/a	categorize_trial	m	m	M	0.658	1
168.463	n/a	categorize_trial	m	m	M	0.612	1
170.985	n/a	categorize_trial	v	v	X	0.954	1
173.5	n/a	categorize_trial	v	v	X	1.086	1
176.029	n/a	categorize_trial	m	m	M	0.765	1
178.551	n/a	categorize_trial	v	v	X	0.607	1
181.074	n/a	categorize_trial	m	m	M	0.708	1
183.588	n/a	categorize_trial	m	m	M	1.429	1
186.102	n/a	categorize_trial	v	v	X	1.176	1
188.632	n/a	categorize_trial	v	v	X	0.817	1
191.162	n/a	categorize_trial	v	v	X	0.693	1
193.684	n/a	categorize_trial	v	v	X	1.578	1
196.214	n/a	categorize_trial	m	m	M	0.576	1
198.728	n/a	categorize_trial	v	v	X	0.639	1
201.242	n/a	categorize_trial	m	m	M	0.592	1
203.756	n/a	categorize_trial	v	v	X	0.6	1
206.27	n/a	categorize_trial	v	v	X	0.859	1
208.793	n/a	categorize_trial	v	m	M	0.95	0
211.307	n/a	categorize_trial	m	v	X	1.452	0
213.821	n/a	categorize_trial	m	m	M	0.682	1
216.351	n/a	categorize_trial	m	m	M	0.632	1
218.881	n/a	categorize_trial	m	m	M	0.642	1
221.411	n/a	categorize_trial	v	v	X	0.912	1
223.925	n/a	categorize_trial	m	v	X	1.544	0
226.455	n/a	categorize_trial	m	m	M	0.561	1
228.969	n/a	categorize_trial	m	m	M	0.911	1
231.499	n/a	categorize_trial	m	m	M	0.708	1
234.029	n/a	categorize_trial	m	m	M	0.526	1
236.558	n/a	categorize_trial	m	m	M	0.503	1
239.073	n/a	categorize_trial	v	m	M	0.804	0
241.602	n/a	categorize_trial	m	m	M	0.617	1
244.124	n/a	categorize_trial	m	v	X	1.907	0
